ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,500R0000009vADQIA2,Product Inquiry,,Completed,High,,0054P00000Av1QaQAJ,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,,0014P0000278mS9QAI,,2019-08-24T16:55:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,21137428488,Broadband Sales,Router Support,505-456-2834,Justin Case,,Inbound,122,2019-08-24T16:55:56Z,,,Email,,745-155-5041,Accounting,New Product
,,500R0000009vADRIA2,Product Problem,,Completed,High,,0054P00000Av1QfQAJ,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis,,0014P0000278mN9QAI,,2019-09-02T03:45:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,24421525085,Chimerical Auto Outbound,Cable TV Support,122-410-8163,Steve Rogers,,Inbound,230,2019-09-02T03:45:02Z,,,WorkItem,,956-511-4531,Accounting,Upgrade
,,500R0000009vADSIA2,Product Problem,,Completed,Low,,0054P00000Av1R4QAJ,porttitor pede justo eu massa donec dapibus duis at velit eu,,0014P0000278mS9QAI,,2019-02-28T13:55:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,21771116357,Broadband Sales,Router Support,286-814-7891,Steve Rogers,,Inbound,1372,2019-02-28T13:55:54Z,,,Chat,,278-581-2650,Legal,Upgrade
,,500R0000009vADTIA2,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,,0014P0000278mN9QAI,,2019-03-04T00:59:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,22965284356,Chimerical Auto Workitem,Router Support,838-624-7004,Peter Parker,,Outbound,1344,2019-03-04T00:59:20Z,,,Call,,235-858-6437,Sales,Spring Campaign
,,500R0000009vADUIA2,Product Support,,Completed,Medium,,0054P00000Av1QkQAJ,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,,0014P0000278mS9QAI,,2019-09-27T00:52:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,22110961054,Cable TV Issues,Router Support,648-415-3341,Steve Rogers,,Inbound,1383,2019-09-27T00:52:56Z,,,WorkItem,,508-569-8985,Marketing,Spring Campaign
,,500R0000009vADVIA2,Product Inquiry,,Completed,Medium,,0054P00000Av1QfQAJ,nunc commodo placerat praesent blandit nam nulla integer pede justo,,0014P0000278mVxQAI,,2018-12-12T13:57:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,23641150504,Router Issues,Cable TV Support,139-654-7793,Bruce Banner,,Outbound,746,2018-12-12T13:57:28Z,,,Call,,224-201-5642,Product Management,Upgrade
,,500R0000009vADWIA2,Product Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,,0014P0000278mPMQAY,,2018-11-11T03:43:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,21246620215,Chimerical Auto Workitem,Cable TV Support,486-489-6538,Wade Wilson,,Inbound,835,2018-11-11T03:43:20Z,,,Chat,,485-217-8083,Training,New Product
,,500R0000009vADXIA2,Known Issue,,Completed,Low,,0054P00000Av1QfQAJ,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero,,0014P0000278mPMQAY,,2018-12-23T10:27:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,20285387867,Router Issues,Cable TV Support,141-279-3987,Steve Rogers,,Inbound,2435,2018-12-23T10:27:51Z,,,Chat,,967-701-2089,Research and Development,Spring Campaign
,,500R0000009vADYIA2,Product Support,,Completed,Medium,,0054P00000Av1QfQAJ,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,,0014P0000278mPMQAY,,2019-08-20T07:18:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,21520205867,Router Issues,Cable TV Support,805-102-2983,Wade Wilson,,Outbound,270,2019-08-20T07:18:18Z,,,Chat,,584-903-2568,Engineering,New Product
,,500R0000009vADZIA2,Product Inquiry,,Completed,Low,,0054P00000Av1QkQAJ,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,,0014P0000278mPMQAY,,2019-06-08T02:02:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,21215157268,Chimerical Auto Outbound,Router Support,879-781-8821,Charles Xavier,,Inbound,2847,2019-06-08T02:02:21Z,,,WorkItem,,623-126-8368,Sales,Spring Campaign
,,500R0000009vADaIAM,Product Problem,,Completed,Low,,0054P00000Av1QkQAJ,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,,0014P0000278mQ6QAI,,2019-02-26T05:06:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,21140883722,Cable TV Issues,Cable TV Support,157-269-2223,Tony Stark,,Outbound,2177,2019-02-26T05:06:54Z,,,Call,,369-934-7880,Support,Fall Campaign
,,500R0000009vADbIAM,General Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget,,0014P0000278mJGQAY,,2018-12-30T19:10:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,22926072857,Broadband Sales,Router Support,425-414-7268,Wade Wilson,,Outbound,194,2018-12-30T19:10:02Z,,,WorkItem,,286-757-0667,Support,Fall Campaign
,,500R0000009vADcIAM,General Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,,0014P0000278mPMQAY,,2019-07-14T04:03:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,20353086887,Chimerical Auto Workitem,Router Support,850-734-8167,Steve Rogers,,Outbound,354,2019-07-14T04:03:18Z,,,Call,,723-305-6302,Services,Upgrade
,,500R0000009vADdIAM,General Inquiry,,Completed,High,,0054P00000Av1QLQAZ,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,,0014P0000278mJGQAY,,2019-10-08T11:57:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,24389738476,Chimerical Auto Inbound,Router Support,780-821-8476,Luke Cage,,Inbound,1001,2019-10-08T11:57:13Z,,,Call,,605-169-5553,Accounting,New Product
,,500R0000009vADeIAM,Known Issue,,Completed,Medium,,0054P00000Av1QGQAZ,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,,0014P0000278mS9QAI,,2019-01-17T14:34:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,23601846562,Chimerical Auto Workitem,Router Support,542-848-3067,Clint Barton,,Inbound,1044,2019-01-17T14:34:56Z,,,Call,,719-351-7894,Training,Upgrade
,,500R0000009vADfIAM,Known Issue,,Completed,High,,0054P00000Av1QuQAJ,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam,,0014P0000278mVxQAI,,2019-07-16T00:59:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,20509825573,Chimerical Auto Inbound,Router Support,474-448-6391,Steve Rogers,,Outbound,1604,2019-07-16T00:59:47Z,,,Chat,,760-499-5581,Engineering,Hot Lead
,,500R0000009vADgIAM,General Inquiry,,Completed,Low,,0054P00000Av1QaQAJ,nibh fusce lacus purus aliquet at feugiat non pretium quis,,0014P0000278mJGQAY,,2019-08-20T18:22:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,24193364792,Router Issues,Router Support,492-782-4734,Tony Stark,,Inbound,468,2019-08-20T18:22:59Z,,,Chat,,266-573-2805,Services,Fall Campaign
,,500R0000009vADhIAM,General Inquiry,,Completed,High,,0054P00000Av1R4QAJ,cursus vestibulum proin eu mi nulla ac enim in tempor turpis,,0014P0000278mQ6QAI,,2019-07-04T17:21:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,22104297909,Chimerical Auto Inbound,Router Support,980-864-6065,Wade Wilson,,Outbound,2451,2019-07-04T17:21:07Z,,,Call,,228-299-9040,Product Management,Spring Campaign
,,500R0000009vADiIAM,Product Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,,0014P0000278mS9QAI,,2019-07-13T18:40:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,22205285370,Chimerical Auto Inbound,Cable TV Support,979-444-9618,Wade Wilson,,Inbound,2642,2019-07-13T18:40:57Z,,,WorkItem,,242-659-1327,Business Development,Upgrade
,,500R0000009vADjIAM,Product Problem,,Completed,Medium,,0054P00000Av1QLQAZ,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,,0014P0000278mQ6QAI,,2019-01-16T16:15:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,22286452049,Chimerical Auto Outbound,Router Support,780-363-2662,Bruce Banner,,Outbound,569,2019-01-16T16:15:10Z,,,Chat,,654-929-1941,Research and Development,Hot Lead
,,500R0000009vADkIAM,Product Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,,0014P0000278mS9QAI,,2018-12-22T09:06:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,21104071482,Cable TV Issues,Cable TV Support,776-810-0773,Clint Barton,,Inbound,1970,2018-12-22T09:06:35Z,,,Email,,574-838-6141,Support,Upgrade
,,500R0000009vADlIAM,Product Problem,,Completed,Low,,0054P00000Av1QfQAJ,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,,0014P0000278mS9QAI,,2018-11-22T11:18:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,20157971498,Chimerical Auto Inbound,Cable TV Support,396-709-5146,Clint Barton,,Inbound,1450,2018-11-22T11:18:22Z,,,Email,,741-636-8076,Product Management,Upgrade
,,500R0000009vADmIAM,Product Support,,Completed,Medium,,0054P00000Av1QaQAJ,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,,0014P0000278mS9QAI,,2019-10-10T13:10:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,21073753125,Broadband Sales,Router Support,708-199-2616,Charles Xavier,,Outbound,2454,2019-10-10T13:10:32Z,,,WorkItem,,708-350-1792,Business Development,Known Issue
,,500R0000009vADnIAM,General Inquiry,,Completed,High,,0054P00000Av1PrQAJ,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,,0014P0000278mVxQAI,,2019-06-17T12:53:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,21061724273,Cable TV Issues,Router Support,937-513-9552,Justin Case,,Outbound,616,2019-06-17T12:53:20Z,,,Email,,175-954-2261,Product Management,Known Issue
,,500R0000009vADoIAM,Known Issue,,Completed,Medium,,0054P00000Av1R4QAJ,ultrices vel augue vestibulum ante ipsum primis in faucibus orci,,0014P0000278mQ6QAI,,2019-03-16T11:38:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,20345597956,Chimerical Auto Outbound,Router Support,147-232-2689,Justin Case,,Inbound,797,2019-03-16T11:38:04Z,,,Call,,640-147-5716,Marketing,Known Issue
,,500R0000009vADpIAM,Product Support,,Completed,High,,0054P00000Av1QfQAJ,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,,0014P0000278mS9QAI,,2019-10-20T07:12:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,24947559535,Chimerical Auto Outbound,Cable TV Support,200-243-0150,Bruce Banner,,Outbound,167,2019-10-20T07:12:09Z,,,Email,,566-609-6587,Engineering,Fall Campaign
,,500R0000009vADqIAM,General Inquiry,,Completed,Low,,0054P00000Av1QaQAJ,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,,0014P0000278mN9QAI,,2019-10-04T04:39:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,24632493105,Chimerical Auto Workitem,Cable TV Support,109-965-3271,Clint Barton,,Outbound,1653,2019-10-04T04:39:02Z,,,WorkItem,,991-321-6436,Legal,Upgrade
,,500R0000009vADrIAM,Product Support,,Completed,High,,0054P00000Av1PrQAJ,rutrum nulla tellus in sagittis dui vel nisl duis ac,,0014P0000278mVxQAI,,2019-05-18T21:00:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,24386047550,Chimerical Auto Outbound,Cable TV Support,527-133-4077,Charles Xavier,,Outbound,1767,2019-05-18T21:00:52Z,,,Email,,351-440-2069,Accounting,Known Issue
,,500R0000009vADsIAM,Product Support,,Completed,Low,,0054P00000Av1QkQAJ,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,,0014P0000278mPMQAY,,2019-06-15T21:52:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,22247665512,Chimerical Auto Outbound,Cable TV Support,611-167-1426,Clint Barton,,Outbound,2317,2019-06-15T21:52:28Z,,,Chat,,111-967-0125,Marketing,Hot Lead
,,500R0000009vADtIAM,Product Problem,,Completed,Low,,0054P00000Av1QkQAJ,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel,,0014P0000278mVxQAI,,2019-01-17T16:13:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,20362931258,Cable TV Issues,Cable TV Support,418-790-7225,Wade Wilson,,Inbound,2334,2019-01-17T16:13:49Z,,,Chat,,419-135-4577,Services,New Product
,,500R0000009vADuIAM,Product Problem,,Completed,Low,,0054P00000Av1QGQAZ,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,,0014P0000278mPMQAY,,2019-04-06T05:52:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,20056354002,Chimerical Auto Outbound,Cable TV Support,765-582-7854,Justin Case,,Outbound,1823,2019-04-06T05:52:17Z,,,WorkItem,,589-192-7013,Services,Fall Campaign
,,500R0000009vADvIAM,Product Inquiry,,Completed,High,,0054P00000Av1QzQAJ,quam nec dui luctus rutrum nulla tellus in sagittis dui,,0014P0000278mQ6QAI,,2018-12-09T23:26:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,23158509468,Chimerical Auto Workitem,Cable TV Support,738-649-1381,Peter Parker,,Inbound,1376,2018-12-09T23:26:37Z,,,Call,,838-472-8579,Human Resources,Upgrade
,,500R0000009vADwIAM,General Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,,0014P0000278mQ6QAI,,2019-07-26T21:55:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,22772248421,Chimerical Auto Outbound,Router Support,229-856-8532,Tony Stark,,Inbound,747,2019-07-26T21:55:01Z,,,Chat,,609-683-6450,Human Resources,Hot Lead
,,500R0000009vADxIAM,Product Inquiry,,Completed,High,,0054P00000Av1QuQAJ,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,,0014P0000278mS9QAI,,2019-04-23T06:24:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,22656246161,Router Issues,Cable TV Support,524-442-3839,Peter Parker,,Inbound,2321,2019-04-23T06:24:50Z,,,Call,,447-353-8498,Legal,Fall Campaign
,,500R0000009vADyIAM,Product Support,,Completed,High,,0054P00000Av1QkQAJ,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,,0014P0000278mPMQAY,,2018-12-01T09:05:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,23810349275,Cable TV Issues,Cable TV Support,437-472-7079,Tony Stark,,Outbound,980,2018-12-01T09:05:04Z,,,Call,,881-120-8578,Human Resources,Upgrade
,,500R0000009vADzIAM,Product Inquiry,,Completed,High,,0054P00000Av1QuQAJ,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,,0014P0000278mJGQAY,,2019-07-08T04:19:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,20192503920,Chimerical Auto Inbound,Cable TV Support,315-280-0837,Luke Cage,,Inbound,2187,2019-07-08T04:19:45Z,,,Call,,451-724-1069,Product Management,Known Issue
,,500R0000009vAE0IAM,Product Inquiry,,Completed,High,,0054P00000Av1QaQAJ,sapien sapien non mi integer ac neque duis bibendum morbi,,0014P0000278mN9QAI,,2018-11-22T15:28:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,24421160970,Router Issues,Router Support,439-747-8491,Justin Case,,Outbound,1063,2018-11-22T15:28:26Z,,,Call,,425-359-0418,Sales,Spring Campaign
,,500R0000009vAE1IAM,General Inquiry,,Completed,High,,0054P00000Av1QuQAJ,non pretium quis lectus suspendisse potenti in eleifend quam a,,0014P0000278mN9QAI,,2019-07-22T05:33:37.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,23026188520,Chimerical Auto Workitem,Router Support,104-710-2607,Clint Barton,,Inbound,1893,2019-07-22T05:33:37Z,,,Call,,699-568-8281,Research and Development,Hot Lead
,,500R0000009vAE2IAM,Product Inquiry,,Completed,High,,0054P00000Av1R4QAJ,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,,0014P0000278mPMQAY,,2018-10-28T10:58:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,20657839064,Router Issues,Cable TV Support,295-445-7891,Wade Wilson,,Inbound,790,2018-10-28T10:58:44Z,,,Chat,,587-423-0729,Training,Hot Lead
,,500R0000009vAE3IAM,Product Inquiry,,Completed,Low,,0054P00000Av1PrQAJ,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,,0014P0000278mS9QAI,,2018-12-31T03:45:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,23353619850,Broadband Sales,Router Support,871-352-8027,Charles Xavier,,Outbound,1898,2018-12-31T03:45:30Z,,,WorkItem,,296-227-7022,Support,Known Issue
,,500R0000009vAE4IAM,Product Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,,0014P0000278mS9QAI,,2019-08-22T17:38:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,20772076375,Cable TV Issues,Router Support,229-655-2755,Luke Cage,,Inbound,2231,2019-08-22T17:38:21Z,,,Call,,125-286-0155,Training,Spring Campaign
,,500R0000009vAE5IAM,Product Support,,Completed,High,,0054P00000Av1QGQAZ,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,,0014P0000278mJGQAY,,2019-06-11T19:15:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,24378886333,Router Issues,Cable TV Support,249-540-7064,Justin Case,,Inbound,1388,2019-06-11T19:15:17Z,,,Call,,100-880-8460,Sales,Known Issue
,,500R0000009vAE6IAM,Product Problem,,Completed,Low,,0054P00000Av1QGQAZ,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,,0014P0000278mS9QAI,,2018-12-20T21:52:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,24600804845,Chimerical Auto Inbound,Cable TV Support,751-372-6629,Clint Barton,,Inbound,1843,2018-12-20T21:52:44Z,,,Email,,599-996-3040,Engineering,New Product
,,500R0000009vAE7IAM,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,nibh in lectus pellentesque at nulla suspendisse potenti cras in,,0014P0000278mN9QAI,,2018-10-27T22:12:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,21378753278,Broadband Sales,Cable TV Support,875-274-1375,Steve Rogers,,Outbound,695,2018-10-27T22:12:09Z,,,WorkItem,,612-557-1516,Services,Upgrade
,,500R0000009vAE8IAM,General Inquiry,,Completed,High,,0054P00000Av1QfQAJ,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,,0014P0000278mS9QAI,,2019-01-01T00:22:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,24981409113,Broadband Sales,Cable TV Support,402-448-2669,Bruce Banner,,Outbound,1776,2019-01-01T00:22:26Z,,,Email,,217-234-1099,Product Management,Upgrade
,,500R0000009vAE9IAM,Known Issue,,Completed,High,,0054P00000Av1QfQAJ,semper sapien a libero nam dui proin leo odio porttitor,,0014P0000278mJGQAY,,2019-10-14T01:58:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,20146013002,Broadband Sales,Router Support,392-491-2194,Clint Barton,,Outbound,1963,2019-10-14T01:58:11Z,,,Email,,246-514-0466,Sales,Upgrade
,,500R0000009vAEAIA2,Product Support,,Completed,Low,,0054P00000Av1QkQAJ,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,,0014P0000278mN9QAI,,2019-09-07T06:11:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,24829239611,Router Issues,Cable TV Support,166-861-9929,Bruce Banner,,Outbound,256,2019-09-07T06:11:25Z,,,Chat,,874-291-4596,Training,New Product
,,500R0000009vAEBIA2,Product Inquiry,,Completed,High,,0054P00000Av1R4QAJ,morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,,0014P0000278mPMQAY,,2019-03-03T02:44:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,23755729862,Chimerical Auto Outbound,Router Support,392-609-7537,Wade Wilson,,Outbound,458,2019-03-03T02:44:08Z,,,Call,,171-487-8726,Training,New Product
,,500R0000009vAECIA2,Known Issue,,Completed,High,,0054P00000Av1QuQAJ,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante,,0014P0000278mVxQAI,,2019-03-02T03:08:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,24250404082,Broadband Sales,Cable TV Support,650-625-1499,Steve Rogers,,Outbound,93,2019-03-02T03:08:54Z,,,Call,,614-122-9749,Sales,New Product
,,500R0000009vAEDIA2,Product Inquiry,,Completed,Medium,,0054P00000Av1QfQAJ,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,,0014P0000278mPMQAY,,2019-05-30T08:08:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,22865063844,Router Issues,Cable TV Support,102-608-1938,Wade Wilson,,Inbound,101,2019-05-30T08:08:19Z,,,WorkItem,,103-323-0187,Accounting,Spring Campaign
,,500R0000009vAEEIA2,Product Problem,,Completed,Low,,0054P00000Av1QGQAZ,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,,0014P0000278mVxQAI,,2019-03-03T17:57:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,21906630473,Router Issues,Router Support,667-354-9633,Clint Barton,,Inbound,1247,2019-03-03T17:57:27Z,,,Email,,798-913-9765,Product Management,Fall Campaign
,,500R0000009vAEFIA2,Product Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,,0014P0000278mPMQAY,,2018-11-21T19:16:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,20563300805,Broadband Sales,Cable TV Support,734-416-2254,Wade Wilson,,Inbound,1106,2018-11-21T19:16:39Z,,,Chat,,275-236-5197,Product Management,Fall Campaign
,,500R0000009vAEGIA2,Product Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,,0014P0000278mN9QAI,,2019-08-29T23:34:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,20672009055,Router Issues,Router Support,922-246-4162,Tony Stark,,Outbound,422,2019-08-29T23:34:13Z,,,WorkItem,,884-391-9963,Legal,Fall Campaign
,,500R0000009vAEHIA2,Known Issue,,Completed,High,,0054P00000Av1QLQAZ,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,,0014P0000278mS9QAI,,2019-01-17T01:48:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,21224880899,Broadband Sales,Router Support,894-350-3116,Bruce Banner,,Inbound,1723,2019-01-17T01:48:15Z,,,Chat,,892-337-7357,Legal,Spring Campaign
,,500R0000009vAEIIA2,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,,0014P0000278mN9QAI,,2019-09-09T08:18:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,20130270882,Chimerical Auto Inbound,Cable TV Support,298-181-3214,Bruce Banner,,Outbound,1622,2019-09-09T08:18:20Z,,,Email,,313-533-2767,Training,Known Issue
,,500R0000009vAEJIA2,General Inquiry,,Completed,High,,0054P00000Av1QuQAJ,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,,0014P0000278mJGQAY,,2018-11-25T22:03:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,20786387820,Chimerical Auto Outbound,Cable TV Support,684-871-5199,Clint Barton,,Inbound,1047,2018-11-25T22:03:13Z,,,WorkItem,,457-216-3989,Accounting,Fall Campaign
,,500R0000009vAEKIA2,Product Inquiry,,Completed,High,,0054P00000Av1R4QAJ,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien,,0014P0000278mQ6QAI,,2019-09-24T19:53:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,21622770328,Chimerical Auto Workitem,Cable TV Support,191-291-5350,Bruce Banner,,Outbound,1805,2019-09-24T19:53:39Z,,,Chat,,423-575-5434,Sales,Known Issue
