ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,500R0000009v9oiIAA,General Inquiry,,Completed,High,,0054P00000Av1PrQAJ,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget,,0014P0000278mN9QAI,,2018-12-22T22:46:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85483771953,Chimerical Auto Outbound,Sales,326-389-6584,Steve Rogers,,Outbound,220,2018-12-22T22:46:52Z,,,Chat,,179-216-2256,Training,Fall Campaign
,,500R0000009v9ojIAA,Known Issue,,Completed,Medium,,0054P00000Av1QGQAZ,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,,0014P0000278mQ6QAI,,2019-04-21T03:00:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85225549983,Chimerical Auto Workitem,Sales,224-476-4472,Tony Stark,,Inbound,244,2019-04-21T03:00:45Z,,,WorkItem,,252-272-9308,Sales,New Product
,,500R0000009v9okIAA,Known Issue,,Completed,High,,0054P00000Av1QaQAJ,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,,0014P0000278mN9QAI,,2018-11-07T10:02:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,89666646261,Router Issues,Auto Agent,709-992-3836,Clint Barton,,Outbound,299,2018-11-07T10:02:32Z,,,Chat,,766-600-2214,Services,Hot Lead
,,500R0000009v9rzIAA,Product Problem,,Completed,Medium,,0054P00000Av1QzQAJ,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,,0014P0000278mPMQAY,,2019-07-18T05:29:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,88243478175,Chimerical Auto Inbound,Cable TV Support,233-560-4348,Wade Wilson,,Outbound,193,2019-07-18T05:29:13Z,,,Chat,,541-874-1986,Engineering,Known Issue
,,500R0000009v9s0IAA,Product Inquiry,,Completed,Low,,0054P00000Av1QkQAJ,sit amet erat nulla tempus vivamus in felis eu sapien cursus,,0014P0000278mVxQAI,,2019-02-14T13:34:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,81543940847,Chimerical Auto Inbound,Router Support,381-173-9606,Clint Barton,,Outbound,214,2019-02-14T13:34:16Z,,,Email,,888-738-1269,Accounting,Upgrade
,,500R0000009v9s1IAA,Product Support,,Completed,Medium,,0054P00000Av1QfQAJ,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas,,0014P0000278mVxQAI,,2019-06-28T15:20:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84825173289,Chimerical Auto Inbound,Router Support,962-854-9917,Justin Case,,Inbound,214,2019-06-28T15:20:09Z,,,Call,,621-180-1103,Services,Fall Campaign
,,500R0000009v9s2IAA,Product Inquiry,,Completed,High,,0054P00000Av1QkQAJ,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,,0014P0000278mJGQAY,,2019-04-27T00:33:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,81690774360,Broadband Sales,Auto Agent,305-128-7576,Steve Rogers,,Inbound,208,2019-04-27T00:33:23Z,,,Email,,608-413-6367,Legal,Hot Lead
,,500R0000009v9s3IAA,Known Issue,,Completed,Medium,,0054P00000Av1PrQAJ,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus,,0014P0000278mVxQAI,,2019-09-21T21:02:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84874690004,Cable TV Issues,Auto Agent,111-807-2784,Steve Rogers,,Inbound,225,2019-09-21T21:02:04Z,,,Chat,,415-973-6388,Engineering,Upgrade
,,500R0000009v9s4IAA,Product Support,,Completed,Medium,,0054P00000Av1PrQAJ,orci eget orci vehicula condimentum curabitur in libero ut massa,,0014P0000278mS9QAI,,2019-08-15T15:48:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,83907219547,Chimerical Auto Workitem,Router Support,559-385-6525,Wade Wilson,,Inbound,211,2019-08-15T15:48:31Z,,,WorkItem,,984-364-8963,Training,New Product
,,500R0000009v9s5IAA,Product Support,,Completed,Medium,,0054P00000Av1QzQAJ,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,,0014P0000278mJGQAY,,2019-02-28T01:20:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87041408448,Chimerical Auto Workitem,Sales,863-381-1487,Justin Case,,Outbound,224,2019-02-28T01:20:43Z,,,WorkItem,,518-197-8782,Legal,Hot Lead
,,500R0000009v9s6IAA,Known Issue,,Completed,Low,,0054P00000Av1QLQAZ,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,,0014P0000278mQ6QAI,,2019-09-13T21:35:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85922765040,Cable TV Issues,Router Support,403-924-9878,Justin Case,,Outbound,253,2019-09-13T21:35:27Z,,,Chat,,523-150-0649,Business Development,Spring Campaign
,,500R0000009v9s7IAA,Product Problem,,Completed,Medium,,0054P00000Av1PrQAJ,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis,,0014P0000278mQ6QAI,,2019-02-06T01:49:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,82720956178,Chimerical Auto Inbound,Auto Agent,614-318-5443,Wade Wilson,,Outbound,289,2019-02-06T01:49:59Z,,,Chat,,257-636-6502,Human Resources,Hot Lead
,,500R0000009v9s8IAA,Product Problem,,Completed,Medium,,0054P00000Av1QaQAJ,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,,0014P0000278mJGQAY,,2019-04-16T04:49:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,88265080367,Broadband Sales,Auto Agent,315-745-9035,Bruce Banner,,Inbound,85,2019-04-16T04:49:45Z,,,Call,,782-387-6191,Business Development,Hot Lead
,,500R0000009v9s9IAA,Known Issue,,Completed,Medium,,0054P00000Av1QLQAZ,lorem vitae mattis nibh ligula nec sem duis aliquam convallis,,0014P0000278mVxQAI,,2019-08-17T16:59:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,83021114015,Router Issues,Cable TV Support,241-544-7202,Peter Parker,,Outbound,191,2019-08-17T16:59:45Z,,,Email,,283-943-4466,Marketing,New Product
,,500R0000009v9sAIAQ,General Inquiry,,Completed,High,,0054P00000Av1QGQAZ,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,,0014P0000278mS9QAI,,2019-01-29T23:40:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,84259322293,Broadband Sales,Cable TV Support,402-389-8162,Steve Rogers,,Outbound,164,2019-01-29T23:40:21Z,,,Call,,900-570-5457,Accounting,Upgrade
,,500R0000009v9sBIAQ,General Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,,0014P0000278mJGQAY,,2019-01-25T09:48:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,83148090185,Chimerical Auto Workitem,Sales,457-401-8528,Steve Rogers,,Outbound,158,2019-01-25T09:48:51Z,,,Call,,113-686-4733,Support,Spring Campaign
,,500R0000009v9sCIAQ,General Inquiry,,Completed,High,,0054P00000Av1QzQAJ,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,,0014P0000278mJGQAY,,2019-06-08T12:58:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,82235225212,Chimerical Auto Workitem,Router Support,998-236-8432,Peter Parker,,Inbound,283,2019-06-08T12:58:07Z,,,Email,,271-428-6757,Engineering,Hot Lead
,,500R0000009v9sDIAQ,Known Issue,,Completed,Low,,0054P00000Av1QzQAJ,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat,,0014P0000278mPMQAY,,2019-09-30T17:48:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,86142904950,Router Issues,Cable TV Support,731-248-7941,Bruce Banner,,Inbound,268,2019-09-30T17:48:35Z,,,Email,,580-495-6518,Services,Upgrade
,,500R0000009v9sEIAQ,Product Inquiry,,Completed,High,,0054P00000Av1QGQAZ,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,,0014P0000278mJGQAY,,2019-06-29T19:42:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,81583093807,Chimerical Auto Inbound,Router Support,226-169-0514,Justin Case,,Inbound,217,2019-06-29T19:42:02Z,,,Chat,,795-545-8782,Human Resources,Upgrade
,,500R0000009v9sFIAQ,Product Support,,Completed,Low,,0054P00000Av1QLQAZ,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,,0014P0000278mJGQAY,,2019-08-27T00:01:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85936172679,Chimerical Auto Inbound,Sales,707-496-6588,Clint Barton,,Outbound,155,2019-08-27T00:01:45Z,,,Email,,912-322-6996,Support,Fall Campaign
,,500R0000009v9sGIAQ,Known Issue,,Completed,Medium,,0054P00000Av1QkQAJ,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,,0014P0000278mQ6QAI,,2019-09-09T13:11:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,82262625339,Router Issues,Router Support,226-744-9058,Wade Wilson,,Outbound,120,2019-09-09T13:11:23Z,,,Chat,,984-286-6970,Marketing,Spring Campaign
,,500R0000009v9sHIAQ,General Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,,0014P0000278mJGQAY,,2018-11-10T02:42:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,83798897464,Chimerical Auto Inbound,Router Support,218-335-4996,Tony Stark,,Inbound,231,2018-11-10T02:42:05Z,,,Chat,,582-588-4119,Services,Hot Lead
,,500R0000009v9sIIAQ,Product Inquiry,,Completed,High,,0054P00000Av1QGQAZ,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,,0014P0000278mS9QAI,,2019-08-13T04:41:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85612319042,Broadband Sales,Cable TV Support,307-547-1470,Charles Xavier,,Outbound,102,2019-08-13T04:41:02Z,,,Call,,725-176-6905,Legal,Upgrade
,,500R0000009v9sJIAQ,Product Inquiry,,Completed,High,,0054P00000Av1QLQAZ,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum,,0014P0000278mPMQAY,,2019-04-17T13:59:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,89782095322,Chimerical Auto Workitem,Auto Agent,805-612-6755,Wade Wilson,,Inbound,110,2019-04-17T13:59:13Z,,,WorkItem,,383-537-6185,Research and Development,New Product
,,500R0000009v9sKIAQ,Product Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,,0014P0000278mPMQAY,,2019-07-21T01:11:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,83813045533,Router Issues,Cable TV Support,219-345-6806,Wade Wilson,,Outbound,63,2019-07-21T01:11:19Z,,,Email,,619-258-3561,Training,Upgrade
,,500R0000009v9sLIAQ,Product Support,,Completed,Medium,,0054P00000Av1QuQAJ,eu massa donec dapibus duis at velit eu est congue elementum in hac,,0014P0000278mJGQAY,,2019-07-26T03:54:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,89546276675,Chimerical Auto Workitem,Router Support,242-259-3615,Steve Rogers,,Inbound,176,2019-07-26T03:54:48Z,,,Email,,179-413-0610,Product Management,Upgrade
,,500R0000009v9sMIAQ,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,,0014P0000278mQ6QAI,,2019-09-29T18:52:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,83539637239,Chimerical Auto Workitem,Router Support,611-184-1194,Steve Rogers,,Outbound,59,2019-09-29T18:52:20Z,,,WorkItem,,500-615-6741,Services,Spring Campaign
,,500R0000009v9sNIAQ,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,,0014P0000278mS9QAI,,2019-05-03T12:44:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84819443872,Cable TV Issues,Auto Agent,188-178-8135,Clint Barton,,Outbound,51,2019-05-03T12:44:03Z,,,WorkItem,,345-256-4461,Services,Upgrade
,,500R0000009v9sOIAQ,Product Inquiry,,Completed,High,,0054P00000Av1QkQAJ,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,,0014P0000278mS9QAI,,2019-09-08T06:36:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87560304353,Chimerical Auto Outbound,Router Support,495-583-7195,Steve Rogers,,Inbound,148,2019-09-08T06:36:59Z,,,Chat,,996-930-9200,Engineering,Fall Campaign
,,500R0000009v9sPIAQ,General Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus,,0014P0000278mN9QAI,,2019-08-23T18:05:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,86645047093,Chimerical Auto Inbound,Auto Agent,594-903-0602,Steve Rogers,,Inbound,287,2019-08-23T18:05:40Z,,,Chat,,292-257-8250,Human Resources,Upgrade
,,500R0000009v9sQIAQ,Product Problem,,Completed,Low,,0054P00000Av1QLQAZ,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,,0014P0000278mJGQAY,,2019-10-19T15:20:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,82032530010,Chimerical Auto Outbound,Router Support,975-143-9870,Justin Case,,Outbound,114,2019-10-19T15:20:43Z,,,WorkItem,,485-921-6348,Services,Hot Lead
,,500R0000009v9sRIAQ,Product Problem,,Completed,Medium,,0054P00000Av1QLQAZ,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,,0014P0000278mQ6QAI,,2019-06-14T12:35:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,83038219882,Broadband Sales,Sales,349-381-2033,Peter Parker,,Inbound,294,2019-06-14T12:35:57Z,,,WorkItem,,760-867-1191,Human Resources,Known Issue
,,500R0000009v9sSIAQ,Product Problem,,Completed,High,,0054P00000Av1QfQAJ,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,,0014P0000278mS9QAI,,2018-10-23T09:54:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,82965041304,Chimerical Auto Inbound,Router Support,600-256-4490,Bruce Banner,,Inbound,111,2018-10-23T09:54:41Z,,,Chat,,144-539-5311,Sales,Known Issue
,,500R0000009v9sTIAQ,Product Problem,,Completed,High,,0054P00000Av1QGQAZ,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse,,0014P0000278mVxQAI,,2019-06-13T22:51:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,88636695969,Chimerical Auto Outbound,Router Support,599-496-3617,Bruce Banner,,Outbound,251,2019-06-13T22:51:48Z,,,Call,,709-239-9458,Training,Known Issue
,,500R0000009v9sUIAQ,Product Inquiry,,Completed,High,,0054P00000Av1QkQAJ,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,,0014P0000278mQ6QAI,,2019-07-01T10:13:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,85120538792,Router Issues,Router Support,288-148-0404,Justin Case,,Outbound,180,2019-07-01T10:13:55Z,,,Call,,813-728-3811,Services,New Product
,,500R0000009v9sVIAQ,Product Inquiry,,Completed,Medium,,0054P00000Av1QaQAJ,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,,0014P0000278mJGQAY,,2018-12-27T03:08:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,83244389192,Chimerical Auto Outbound,Sales,309-671-5521,Charles Xavier,,Outbound,231,2018-12-27T03:08:36Z,,,WorkItem,,998-223-9217,Human Resources,Hot Lead
,,500R0000009v9sWIAQ,Product Support,,Completed,Low,,0054P00000Av1R4QAJ,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras,,0014P0000278mS9QAI,,2019-07-01T03:27:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87145473707,Chimerical Auto Outbound,Cable TV Support,733-555-8676,Luke Cage,,Inbound,219,2019-07-01T03:27:18Z,,,WorkItem,,916-167-5234,Support,Fall Campaign
,,500R0000009v9sXIAQ,Product Support,,Completed,Low,,0054P00000Av1QzQAJ,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,,0014P0000278mJGQAY,,2019-02-06T13:02:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,88040655012,Broadband Sales,Cable TV Support,523-878-3350,Justin Case,,Inbound,60,2019-02-06T13:02:55Z,,,Chat,,790-140-8598,Marketing,Known Issue
,,500R0000009v9sYIAQ,Product Problem,,Completed,High,,0054P00000Av1QfQAJ,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,,0014P0000278mPMQAY,,2019-03-22T06:01:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84683629689,Cable TV Issues,Cable TV Support,514-472-4120,Bruce Banner,,Inbound,159,2019-03-22T06:01:24Z,,,Email,,802-234-2730,Human Resources,Known Issue
,,500R0000009v9sZIAQ,Known Issue,,Completed,Medium,,0054P00000Av1QGQAZ,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,,0014P0000278mQ6QAI,,2019-01-30T23:24:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,85560130457,Broadband Sales,Auto Agent,616-268-4768,Charles Xavier,,Inbound,104,2019-01-30T23:24:23Z,,,WorkItem,,198-556-3641,Engineering,Known Issue
,,500R0000009v9saIAA,General Inquiry,,Completed,Low,,0054P00000Av1R4QAJ,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,,0014P0000278mQ6QAI,,2019-08-30T20:46:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,81803693520,Cable TV Issues,Cable TV Support,994-958-1293,Wade Wilson,,Inbound,208,2019-08-30T20:46:31Z,,,WorkItem,,485-831-8850,Business Development,New Product
,,500R0000009v9sbIAA,General Inquiry,,Completed,High,,0054P00000Av1R4QAJ,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,,0014P0000278mJGQAY,,2019-01-03T03:17:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,85246504923,Cable TV Issues,Cable TV Support,170-874-5412,Justin Case,,Outbound,123,2019-01-03T03:17:11Z,,,Chat,,566-653-9885,Human Resources,New Product
,,500R0000009v9scIAA,General Inquiry,,Completed,High,,0054P00000Av1QzQAJ,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea,,0014P0000278mN9QAI,,2019-01-31T09:09:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,88363756815,Cable TV Issues,Cable TV Support,278-534-7362,Steve Rogers,,Outbound,226,2019-01-31T09:09:29Z,,,WorkItem,,939-671-1351,Support,Known Issue
,,500R0000009v9sdIAA,Product Support,,Completed,High,,0054P00000Av1QfQAJ,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla,,0014P0000278mJGQAY,,2019-08-28T04:08:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,87353599424,Chimerical Auto Inbound,Cable TV Support,558-508-0528,Peter Parker,,Inbound,196,2019-08-28T04:08:45Z,,,WorkItem,,329-601-0552,Human Resources,Upgrade
,,500R0000009v9seIAA,Product Problem,,Completed,Low,,0054P00000Av1QGQAZ,in felis donec semper sapien a libero nam dui proin leo,,0014P0000278mS9QAI,,2018-10-23T17:18:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87631200725,Chimerical Auto Inbound,Cable TV Support,980-371-8417,Tony Stark,,Outbound,169,2018-10-23T17:18:10Z,,,Call,,971-126-7811,Marketing,Fall Campaign
,,500R0000009v9sfIAA,Product Problem,,Completed,High,,0054P00000Av1QaQAJ,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,,0014P0000278mJGQAY,,2019-08-31T17:18:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,86606743874,Broadband Sales,Auto Agent,760-498-9377,Steve Rogers,,Inbound,247,2019-08-31T17:18:10Z,,,Chat,,780-869-3150,Accounting,Spring Campaign
,,500R0000009v9sgIAA,General Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,,0014P0000278mJGQAY,,2019-06-23T11:42:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,89741032546,Broadband Sales,Auto Agent,111-272-3502,Peter Parker,,Inbound,231,2019-06-23T11:42:08Z,,,Chat,,601-879-8721,Engineering,Spring Campaign
,,500R0000009v9shIAA,General Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,,0014P0000278mS9QAI,,2018-11-01T23:35:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,88480312345,Router Issues,Router Support,934-189-6323,Wade Wilson,,Inbound,90,2018-11-01T23:35:44Z,,,Call,,441-624-6831,Support,Known Issue
,,500R0000009v9siIAA,Product Problem,,Completed,Medium,,0054P00000Av1R4QAJ,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,,0014P0000278mJGQAY,,2019-09-18T01:45:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,89600500897,Broadband Sales,Auto Agent,843-909-3869,Steve Rogers,,Inbound,35,2019-09-18T01:45:35Z,,,Chat,,334-525-3662,Business Development,New Product
,,500R0000009v9sjIAA,Known Issue,,Completed,Medium,,0054P00000Av1QLQAZ,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl,,0014P0000278mQ6QAI,,2019-06-06T05:52:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,88223522925,Cable TV Issues,Auto Agent,400-853-0586,Tony Stark,,Outbound,293,2019-06-06T05:52:38Z,,,Call,,590-698-2540,Services,Known Issue
,,500R0000009v9skIAA,Known Issue,,Completed,Medium,,0054P00000Av1QGQAZ,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,,0014P0000278mS9QAI,,2019-02-01T16:32:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,81933793321,Router Issues,Cable TV Support,331-555-5803,Wade Wilson,,Outbound,267,2019-02-01T16:32:44Z,,,Chat,,609-846-6617,Accounting,Known Issue
,,500R0000009v9slIAA,Known Issue,,Completed,Medium,,0054P00000Av1QaQAJ,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,,0014P0000278mPMQAY,,2019-03-30T08:39:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,83424315205,Cable TV Issues,Router Support,151-277-4548,Steve Rogers,,Inbound,145,2019-03-30T08:39:28Z,,,Email,,234-220-7126,Legal,Spring Campaign
,,500R0000009v9smIAA,General Inquiry,,Completed,High,,0054P00000Av1R4QAJ,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,,0014P0000278mS9QAI,,2019-02-20T12:37:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84595007607,Cable TV Issues,Sales,457-338-2293,Bruce Banner,,Outbound,289,2019-02-20T12:37:08Z,,,Chat,,775-687-0341,Business Development,Known Issue
,,500R0000009v9snIAA,Known Issue,,Completed,High,,0054P00000Av1QLQAZ,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,,0014P0000278mN9QAI,,2018-12-23T15:24:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,82682582312,Router Issues,Auto Agent,160-450-8700,Steve Rogers,,Outbound,230,2018-12-23T15:24:05Z,,,WorkItem,,874-553-2431,Sales,Upgrade
,,500R0000009v9soIAA,Product Support,,Completed,Low,,0054P00000Av1QLQAZ,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,,0014P0000278mJGQAY,,2019-01-10T05:17:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,88293596169,Cable TV Issues,Sales,420-235-1374,Bruce Banner,,Outbound,31,2019-01-10T05:17:41Z,,,WorkItem,,687-247-0275,Support,Fall Campaign
,,500R0000009v9spIAA,Product Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,,0014P0000278mJGQAY,,2019-07-13T15:40:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85332330069,Chimerical Auto Inbound,Sales,419-682-3503,Steve Rogers,,Outbound,31,2019-07-13T15:40:15Z,,,Email,,802-613-6920,Legal,Upgrade
,,500R0000009v9sqIAA,Product Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,,0014P0000278mPMQAY,,2019-04-09T23:47:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87182464605,Router Issues,Sales,815-872-8549,Steve Rogers,,Inbound,121,2019-04-09T23:47:25Z,,,Chat,,474-454-4749,Research and Development,Upgrade
