ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,50055000007OlcIAAS,Product Support,,Completed,High,,0054P00000Av1PrQAJ,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,,0014P0000278mJGQAY,,2019-05-06T13:56:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,14800749229,Router Issues,Sales,665-319-0482,Luke Cage,,Outbound,2339,2019-05-06T13:56:41Z,,,Email,,260-958-5733,Legal,Hot Lead
,,50055000007OlcJAAS,Product Support,,Completed,Low,,0054P00000Av1QaQAJ,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,,0014P0000278mJGQAY,,2019-10-06T15:43:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,12674715797,Cable TV Issues,Router Support,731-806-1069,Steve Rogers,,Inbound,1443,2019-10-06T15:43:06Z,,,WorkItem,,925-719-6603,Human Resources,Fall Campaign
,,50055000007OlcKAAS,Product Problem,,Completed,High,,0054P00000Av1QkQAJ,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,,0014P0000278mPMQAY,,2018-12-15T11:45:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,16563777680,Cable TV Issues,Cable TV Support,485-798-5890,Justin Case,,Outbound,1388,2018-12-15T11:45:40Z,,,Call,,728-307-1170,Legal,New Product
,,50055000007OlcLAAS,Product Support,,Completed,Low,,0054P00000Av1QuQAJ,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,,0014P0000278mN9QAI,,2018-11-23T16:02:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,17854356793,Chimerical Auto Workitem,Auto Agent,897-768-2715,Bruce Banner,,Outbound,1729,2018-11-23T16:02:36Z,,,Call,,902-582-6180,Services,Known Issue
,,50055000007OlcMAAS,Product Support,,Completed,High,,0054P00000Av1QuQAJ,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,,0014P0000278mN9QAI,,2019-01-14T17:17:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,15376791309,Chimerical Auto Inbound,Auto Agent,946-503-3653,Charles Xavier,,Inbound,1124,2019-01-14T17:17:45Z,,,WorkItem,,693-946-5062,Services,Upgrade
,,50055000007OlcNAAS,Known Issue,,Completed,High,,0054P00000Av1QaQAJ,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,,0014P0000278mS9QAI,,2019-07-01T01:19:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19150774304,Broadband Sales,Sales,964-627-8984,Charles Xavier,,Inbound,2322,2019-07-01T01:19:21Z,,,Email,,271-930-7411,Marketing,Spring Campaign
,,50055000007OlcOAAS,Product Support,,Completed,Medium,,0054P00000Av1PrQAJ,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio,,0014P0000278mJGQAY,,2019-08-15T08:28:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,17162884465,Chimerical Auto Inbound,Router Support,290-834-1425,Bruce Banner,,Outbound,1030,2019-08-15T08:28:19Z,,,Email,,615-451-8858,Legal,Spring Campaign
,,50055000007OlcPAAS,Product Support,,Completed,High,,0054P00000Av1QfQAJ,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,,0014P0000278mJGQAY,,2019-08-31T02:45:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,17819578342,Cable TV Issues,Sales,392-365-6688,Luke Cage,,Inbound,1168,2019-08-31T02:45:54Z,,,Chat,,389-233-3154,Training,New Product
,,50055000007OlcQAAS,Known Issue,,Completed,Low,,0054P00000Av1QfQAJ,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,,0014P0000278mPMQAY,,2019-10-05T20:40:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,18074321025,Chimerical Auto Outbound,Cable TV Support,846-664-3025,Bruce Banner,,Outbound,2184,2019-10-05T20:40:41Z,,,WorkItem,,764-150-5765,Human Resources,Hot Lead
,,50055000007OlcRAAS,Product Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,,0014P0000278mVxQAI,,2019-07-21T04:20:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,12794286418,Chimerical Auto Inbound,Sales,756-163-0468,Luke Cage,,Outbound,2461,2019-07-21T04:20:34Z,,,WorkItem,,331-763-5963,Research and Development,Spring Campaign
,,50055000007OlcSAAS,Product Inquiry,,Completed,High,,0054P00000Av1PrQAJ,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,,0014P0000278mS9QAI,,2019-07-31T17:40:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16526348908,Cable TV Issues,Sales,555-948-6710,Steve Rogers,,Inbound,1063,2019-07-31T17:40:18Z,,,Call,,797-649-7659,Product Management,Upgrade
,,50055000007OlcTAAS,Product Support,,Completed,Low,,0054P00000Av1QfQAJ,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,,0014P0000278mN9QAI,,2019-09-05T18:13:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19002838021,Chimerical Auto Inbound,Auto Agent,722-526-9017,Bruce Banner,,Inbound,962,2019-09-05T18:13:17Z,,,Chat,,203-494-3174,Human Resources,Spring Campaign
,,50055000007OlcUAAS,Product Inquiry,,Completed,High,,0054P00000Av1QfQAJ,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,,0014P0000278mQ6QAI,,2019-06-09T02:28:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,15753816269,Broadband Sales,Sales,891-767-8701,Bruce Banner,,Outbound,2534,2019-06-09T02:28:57Z,,,Call,,286-940-0990,Support,Upgrade
,,50055000007OlcVAAS,Product Problem,,Completed,Medium,,0054P00000Av1PrQAJ,porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,,0014P0000278mVxQAI,,2019-03-02T08:04:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,18340292073,Cable TV Issues,Auto Agent,838-608-9196,Luke Cage,,Outbound,1618,2019-03-02T08:04:28Z,,,Chat,,151-624-6588,Business Development,Fall Campaign
,,50055000007OlcWAAS,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,,0014P0000278mN9QAI,,2019-10-27T17:44:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19221404818,Cable TV Issues,Sales,109-569-7482,Steve Rogers,,Outbound,2045,2019-10-27T17:44:34Z,,,Email,,604-839-7390,Business Development,Known Issue
,,50055000007OlcXAAS,Product Inquiry,,Completed,High,,0054P00000Av1QfQAJ,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat,,0014P0000278mPMQAY,,2019-06-20T08:09:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,17449985377,Chimerical Auto Outbound,Auto Agent,204-110-2868,Tony Stark,,Outbound,1767,2019-06-20T08:09:56Z,,,Call,,753-705-1400,Accounting,Upgrade
,,50055000007OlcYAAS,Product Inquiry,,Completed,High,,0054P00000Av1QkQAJ,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est,,0014P0000278mJGQAY,,2019-02-28T03:01:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18746199569,Broadband Sales,Router Support,162-597-2570,Justin Case,,Outbound,2711,2019-02-28T03:01:14Z,,,Call,,661-205-0773,Human Resources,Hot Lead
,,50055000007OlcZAAS,Product Support,,Completed,Low,,0054P00000Av1QGQAZ,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,,0014P0000278mQ6QAI,,2019-07-05T19:08:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,17547500594,Chimerical Auto Inbound,Cable TV Support,904-819-6781,Clint Barton,,Outbound,1224,2019-07-05T19:08:15Z,,,Email,,840-969-2846,Training,Fall Campaign
,,50055000007OlcaAAC,Product Support,,Completed,Low,,0054P00000Av1QfQAJ,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,,0014P0000278mVxQAI,,2018-12-07T08:13:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,19807017982,Router Issues,Auto Agent,318-808-9486,Luke Cage,,Inbound,1624,2018-12-07T08:13:00Z,,,WorkItem,,402-600-3801,Support,Upgrade
,,50055000007OlcbAAC,General Inquiry,,Completed,Medium,,0054P00000Av1QfQAJ,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,,0014P0000278mN9QAI,,2019-04-14T04:45:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,12959412835,Chimerical Auto Workitem,Cable TV Support,421-888-2303,Peter Parker,,Outbound,1896,2019-04-14T04:45:56Z,,,Email,,222-273-8521,Accounting,Upgrade
,,50055000007OlccAAC,Product Problem,,Completed,High,,0054P00000Av1QfQAJ,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,,0014P0000278mN9QAI,,2019-09-19T05:14:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18597650150,Chimerical Auto Workitem,Router Support,334-294-2063,Wade Wilson,,Outbound,374,2019-09-19T05:14:20Z,,,Email,,114-987-3169,Business Development,Known Issue
,,50055000007OlcdAAC,Product Support,,Completed,Low,,0054P00000Av1PrQAJ,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,,0014P0000278mVxQAI,,2019-07-02T08:26:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16736118132,Cable TV Issues,Auto Agent,626-531-0752,Tony Stark,,Inbound,2883,2019-07-02T08:26:25Z,,,WorkItem,,541-291-2033,Engineering,Upgrade
,,50055000007OlceAAC,Product Problem,,Completed,Medium,,0054P00000Av1R4QAJ,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin,,0014P0000278mS9QAI,,2019-04-22T18:33:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,17756294268,Cable TV Issues,Auto Agent,827-785-9564,Steve Rogers,,Inbound,365,2019-04-22T18:33:00Z,,,Call,,211-885-1622,Engineering,Spring Campaign
,,50055000007OlcfAAC,Product Problem,,Completed,Low,,0054P00000Av1QGQAZ,cras in purus eu magna vulputate luctus cum sociis natoque penatibus,,0014P0000278mPMQAY,,2019-04-18T21:38:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,13559924461,Cable TV Issues,Sales,766-489-5718,Tony Stark,,Inbound,1591,2019-04-18T21:38:42Z,,,Chat,,455-652-9742,Human Resources,Spring Campaign
,,50055000007OlcgAAC,Product Problem,,Completed,Low,,0054P00000Av1QLQAZ,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,,0014P0000278mJGQAY,,2019-06-07T08:48:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,15730950381,Chimerical Auto Inbound,Router Support,311-179-8543,Peter Parker,,Inbound,2111,2019-06-07T08:48:35Z,,,WorkItem,,325-464-3949,Marketing,New Product
,,50055000007OlchAAC,Product Inquiry,,Completed,Low,,0054P00000Av1QzQAJ,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,,0014P0000278mQ6QAI,,2018-10-31T23:36:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,12488812990,Cable TV Issues,Cable TV Support,983-712-9629,Charles Xavier,,Outbound,215,2018-10-31T23:36:23Z,,,WorkItem,,820-611-7596,Services,Upgrade
,,50055000007OlciAAC,General Inquiry,,Completed,Low,,0054P00000Av1QLQAZ,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,,0014P0000278mN9QAI,,2019-02-16T13:14:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,12844266381,Chimerical Auto Outbound,Sales,710-511-8404,Charles Xavier,,Outbound,1101,2019-02-16T13:14:01Z,,,WorkItem,,320-254-0410,Sales,New Product
,,50055000007OlcjAAC,General Inquiry,,Completed,High,,0054P00000Av1QuQAJ,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,,0014P0000278mQ6QAI,,2019-02-14T22:02:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14582648685,Router Issues,Auto Agent,941-903-4823,Charles Xavier,,Inbound,773,2019-02-14T22:02:42Z,,,Chat,,787-829-1825,Support,Upgrade
,,50055000007OlckAAC,Product Inquiry,,Completed,Medium,,0054P00000Av1QaQAJ,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,,0014P0000278mS9QAI,,2019-06-04T06:10:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18635302944,Chimerical Auto Outbound,Sales,545-616-5927,Tony Stark,,Inbound,1275,2019-06-04T06:10:59Z,,,Call,,243-262-6818,Human Resources,Upgrade
,,50055000007OlclAAC,Product Problem,,Completed,High,,0054P00000Av1PrQAJ,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,,0014P0000278mJGQAY,,2019-02-04T18:41:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18673429570,Router Issues,Sales,812-613-0157,Bruce Banner,,Outbound,1845,2019-02-04T18:41:08Z,,,Email,,696-698-9882,Services,New Product
,,50055000007OlcmAAC,Product Problem,,Completed,Low,,0054P00000Av1QzQAJ,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,,0014P0000278mS9QAI,,2018-11-25T18:38:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,17184590533,Chimerical Auto Inbound,Sales,782-750-2776,Charles Xavier,,Inbound,357,2018-11-25T18:38:56Z,,,Chat,,814-796-7913,Research and Development,New Product
,,50055000007OlcnAAC,Product Problem,,Completed,Medium,,0054P00000Av1QfQAJ,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,,0014P0000278mQ6QAI,,2019-01-31T23:50:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16452218670,Chimerical Auto Inbound,Router Support,219-354-9556,Luke Cage,,Outbound,1726,2019-01-31T23:50:53Z,,,WorkItem,,682-567-3197,Services,Spring Campaign
,,50055000007OlcoAAC,Product Support,,Completed,High,,0054P00000Av1PrQAJ,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a,,0014P0000278mQ6QAI,,2019-07-08T02:52:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,13149722569,Broadband Sales,Auto Agent,167-398-4185,Justin Case,,Outbound,214,2019-07-08T02:52:06Z,,,WorkItem,,768-467-6375,Business Development,Fall Campaign
,,50055000007OlcpAAC,Product Support,,Completed,High,,0054P00000Av1QLQAZ,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,,0014P0000278mS9QAI,,2019-07-12T15:34:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16707209432,Cable TV Issues,Auto Agent,726-768-1675,Clint Barton,,Outbound,1989,2019-07-12T15:34:22Z,,,Chat,,826-191-2257,Services,New Product
,,50055000007OlcqAAC,Product Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,,0014P0000278mN9QAI,,2019-06-25T11:35:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18089988976,Chimerical Auto Workitem,Router Support,714-646-5827,Luke Cage,,Outbound,138,2019-06-25T11:35:04Z,,,Chat,,643-202-7304,Support,Fall Campaign
,,50055000007OlcrAAC,General Inquiry,,Completed,High,,0054P00000Av1QzQAJ,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,,0014P0000278mS9QAI,,2019-08-18T17:23:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19061246479,Chimerical Auto Inbound,Router Support,493-295-2548,Justin Case,,Inbound,434,2019-08-18T17:23:48Z,,,Chat,,941-691-1755,Business Development,Hot Lead
,,50055000007OlcsAAC,Product Problem,,Completed,High,,0054P00000Av1QfQAJ,neque sapien placerat ante nulla justo aliquam quis turpis eget,,0014P0000278mQ6QAI,,2019-09-09T17:02:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,18430514140,Chimerical Auto Inbound,Auto Agent,670-879-7446,Peter Parker,,Outbound,2034,2019-09-09T17:02:32Z,,,Email,,905-113-3628,Services,Hot Lead
,,50055000007OlctAAC,Product Inquiry,,Completed,Medium,,0054P00000Av1QLQAZ,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,,0014P0000278mS9QAI,,2019-04-29T06:41:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,16184177390,Broadband Sales,Auto Agent,742-962-6626,Bruce Banner,,Inbound,98,2019-04-29T06:41:04Z,,,Chat,,887-864-4757,Support,Fall Campaign
,,50055000007OlcuAAC,General Inquiry,,Completed,High,,0054P00000Av1QaQAJ,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,,0014P0000278mPMQAY,,2019-05-16T21:02:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,12735027976,Router Issues,Router Support,155-507-6212,Steve Rogers,,Outbound,2506,2019-05-16T21:02:11Z,,,WorkItem,,834-675-0409,Research and Development,New Product
,,50055000007OlcvAAC,Product Inquiry,,Completed,Low,,0054P00000Av1PrQAJ,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,,0014P0000278mVxQAI,,2019-02-01T11:13:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17171432563,Router Issues,Cable TV Support,651-767-0120,Charles Xavier,,Outbound,1126,2019-02-01T11:13:31Z,,,WorkItem,,205-604-8563,Training,New Product
,,50055000007OlcwAAC,Product Problem,,Completed,Low,,0054P00000Av1QGQAZ,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,,0014P0000278mQ6QAI,,2019-02-16T03:56:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,17022196175,Broadband Sales,Cable TV Support,902-419-5720,Bruce Banner,,Inbound,648,2019-02-16T03:56:36Z,,,Email,,207-146-4470,Support,Upgrade
,,50055000007OlcxAAC,Product Problem,,Completed,Low,,0054P00000Av1QaQAJ,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,,0014P0000278mVxQAI,,2019-02-08T08:24:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,12963397506,Chimerical Auto Workitem,Sales,748-661-7873,Wade Wilson,,Outbound,2768,2019-02-08T08:24:43Z,,,Email,,231-764-6770,Accounting,Fall Campaign
,,50055000007OlcyAAC,General Inquiry,,Completed,Medium,,0054P00000Av1PrQAJ,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,,0014P0000278mVxQAI,,2018-11-10T06:00:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19061216409,Broadband Sales,Auto Agent,579-280-5011,Charles Xavier,,Inbound,2768,2018-11-10T06:00:10Z,,,WorkItem,,702-397-2878,Accounting,Upgrade
,,50055000007OlczAAC,Known Issue,,Completed,Low,,0054P00000Av1QLQAZ,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,,0014P0000278mN9QAI,,2019-03-08T08:44:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,13560696082,Broadband Sales,Auto Agent,833-429-4742,Luke Cage,,Outbound,2749,2019-03-08T08:44:34Z,,,Chat,,480-327-9128,Engineering,Fall Campaign
,,50055000007Old0AAC,Product Inquiry,,Completed,High,,0054P00000Av1QfQAJ,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,,0014P0000278mQ6QAI,,2019-08-09T05:30:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16338788416,Broadband Sales,Auto Agent,259-609-0399,Peter Parker,,Outbound,1103,2019-08-09T05:30:49Z,,,Call,,525-830-2698,Support,Fall Campaign
,,50055000007Old1AAC,Product Support,,Completed,Low,,0054P00000Av1QzQAJ,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,,0014P0000278mQ6QAI,,2019-02-11T22:31:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14914897654,Broadband Sales,Sales,164-317-3185,Peter Parker,,Outbound,1965,2019-02-11T22:31:31Z,,,Call,,756-602-3877,Human Resources,Hot Lead
,,50055000007Old2AAC,Product Support,,Completed,Low,,0054P00000Av1QLQAZ,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,,0014P0000278mPMQAY,,2019-06-10T19:56:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,15401540264,Cable TV Issues,Cable TV Support,398-538-9614,Charles Xavier,,Inbound,62,2019-06-10T19:56:28Z,,,Call,,615-430-8772,Services,Upgrade
,,50055000007Old3AAC,Product Inquiry,,Completed,Low,,0054P00000Av1QzQAJ,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque,,0014P0000278mS9QAI,,2019-09-10T09:47:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,16125365301,Broadband Sales,Cable TV Support,950-715-2178,Justin Case,,Outbound,1105,2019-09-10T09:47:45Z,,,Chat,,328-799-4212,Training,New Product
,,50055000007Old4AAC,Product Problem,,Completed,Low,,0054P00000Av1QLQAZ,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,,0014P0000278mVxQAI,,2019-07-29T23:38:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19220589523,Chimerical Auto Outbound,Sales,819-387-3917,Bruce Banner,,Outbound,2692,2019-07-29T23:38:03Z,,,Call,,181-302-2578,Marketing,Hot Lead
,,50055000007Old5AAC,Known Issue,,Completed,Low,,0054P00000Av1QGQAZ,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,,0014P0000278mQ6QAI,,2019-10-07T02:36:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,19123333128,Broadband Sales,Cable TV Support,187-934-2046,Bruce Banner,,Inbound,492,2019-10-07T02:36:51Z,,,Email,,986-243-0068,Engineering,Upgrade
,,50055000007Old6AAC,Product Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,,0014P0000278mN9QAI,,2019-01-20T15:51:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16012997719,Broadband Sales,Cable TV Support,994-548-3653,Peter Parker,,Outbound,1968,2019-01-20T15:51:39Z,,,WorkItem,,125-284-1650,Support,Fall Campaign
,,50055000007Old7AAC,Known Issue,,Completed,Low,,0054P00000Av1QfQAJ,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor,,0014P0000278mQ6QAI,,2019-07-04T03:58:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,18903580936,Broadband Sales,Cable TV Support,271-841-9891,Luke Cage,,Inbound,1166,2019-07-04T03:58:48Z,,,Chat,,470-443-5653,Research and Development,Hot Lead
,,50055000007Old8AAC,Product Inquiry,,Completed,Medium,,0054P00000Av1QLQAZ,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,,0014P0000278mPMQAY,,2018-12-10T10:21:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,17247474790,Chimerical Auto Outbound,Router Support,101-644-7732,Bruce Banner,,Outbound,1576,2018-12-10T10:21:49Z,,,Chat,,895-258-5855,Support,Upgrade
,,50055000007Old9AAC,General Inquiry,,Completed,Medium,,0054P00000Av1QLQAZ,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,,0014P0000278mVxQAI,,2019-01-13T17:47:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,12390295321,Chimerical Auto Workitem,Auto Agent,640-484-2758,Tony Stark,,Outbound,983,2019-01-13T17:47:17Z,,,Email,,707-842-5286,Business Development,New Product
,,50055000007OldAAAS,Product Problem,,Completed,High,,0054P00000Av1QaQAJ,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,,0014P0000278mN9QAI,,2019-10-15T17:12:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,14398306968,Chimerical Auto Workitem,Auto Agent,408-150-0909,Charles Xavier,,Outbound,2374,2019-10-15T17:12:48Z,,,Email,,234-254-9046,Services,Spring Campaign
,,50055000007OldBAAS,Product Support,,Completed,Medium,,0054P00000Av1QkQAJ,convallis nulla neque libero convallis eget eleifend luctus ultricies eu,,0014P0000278mN9QAI,,2019-05-04T18:04:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,14649356706,Chimerical Auto Outbound,Sales,575-691-4808,Bruce Banner,,Inbound,2519,2019-05-04T18:04:47Z,,,Call,,795-293-0745,Accounting,Spring Campaign
,,50055000007OldCAAS,General Inquiry,,Completed,High,,0054P00000Av1QuQAJ,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id,,0014P0000278mPMQAY,,2019-06-06T03:05:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14717823941,Broadband Sales,Sales,757-642-7245,Luke Cage,,Inbound,1145,2019-06-06T03:05:02Z,,,WorkItem,,319-678-6755,Marketing,Spring Campaign
