CALL_DURATION_IN_SECONDS__C (Agent Seconds),IncontactId,First Name,Last Name,Media Type,Skill Name,Team Name,Call Duration,Contact Start
191,20335937244,Steve,Rogers,Email,Router Issues,Cable TV Support,191,2019-05-03T16:40:33.000Z
1786,22892707070,Clint,Barton,Email,Broadband Sales,Cable TV Support,1786,2019-09-13T09:30:38.000Z
701,22342246234,Wade,Wilson,Email,Chimerical Auto Workitem,Router Support,701,2019-07-25T01:34:10.000Z
1801,21171715446,Justin,Case,Email,Broadband Sales,Router Support,1801,2018-12-20T18:21:09.000Z
56,22321107719,Wade,Wilson,Email,Chimerical Auto Workitem,Router Support,56,2018-12-13T04:33:20.000Z
2589,23066007759,Wade,Wilson,Email,Chimerical Auto Outbound,Cable TV Support,2589,2019-07-15T12:12:48.000Z
144,21358517103,Luke,Cage,Email,Chimerical Auto Inbound,Router Support,144,2019-01-22T17:00:36.000Z
1569,24060406472,Steve,Rogers,Email,Chimerical Auto Inbound,Router Support,1569,2018-11-02T04:25:56.000Z
534,20416155260,Luke,Cage,Email,Chimerical Auto Outbound,Router Support,534,2019-05-25T12:08:58.000Z
813,21137135413,Charles,Xavier,Email,Chimerical Auto Inbound,Cable TV Support,813,2019-08-02T18:57:38.000Z
779,21839181266,Wade,Wilson,Email,Chimerical Auto Workitem,Cable TV Support,779,2019-03-17T05:23:36.000Z
1061,23762422221,Clint,Barton,Email,Chimerical Auto Outbound,Router Support,1061,2019-07-08T22:39:36.000Z
482,21913536511,Clint,Barton,Email,Chimerical Auto Workitem,Cable TV Support,482,2018-12-28T09:44:20.000Z
74,23846012496,Bruce,Banner,Email,Chimerical Auto Outbound,Cable TV Support,74,2019-04-01T20:05:19.000Z
103,24864795496,Clint,Barton,Email,Cable TV Issues,Router Support,103,2019-03-03T23:15:33.000Z
2645,24190170252,Luke,Cage,Email,Chimerical Auto Inbound,Router Support,2645,2018-11-23T21:13:47.000Z
1709,22201543053,Steve,Rogers,Email,Chimerical Auto Inbound,Router Support,1709,2019-01-02T18:39:56.000Z
1490,21430107869,Charles,Xavier,Email,Broadband Sales,Router Support,1490,2019-09-13T01:43:03.000Z
2551,20763567191,Peter,Parker,Email,Chimerical Auto Outbound,Cable TV Support,2551,2019-06-12T17:02:27.000Z
1288,22461275582,Wade,Wilson,Email,Chimerical Auto Inbound,Cable TV Support,1288,2019-06-22T09:08:22.000Z
765,23870006397,Clint,Barton,Email,Cable TV Issues,Router Support,765,2019-02-01T16:13:24.000Z
516,23001368950,Justin,Case,Email,Chimerical Auto Outbound,Router Support,516,2019-06-07T10:50:02.000Z
2761,22306036953,Wade,Wilson,Email,Cable TV Issues,Cable TV Support,2761,2019-09-30T13:49:37.000Z
1798,21601225969,Clint,Barton,Email,Router Issues,Router Support,1798,2018-12-09T01:26:08.000Z
964,22417327287,Justin,Case,Email,Chimerical Auto Outbound,Router Support,964,2019-08-03T00:10:58.000Z
2818,21706560645,Justin,Case,Email,Cable TV Issues,Cable TV Support,2818,2019-03-07T19:39:11.000Z
2585,23120149144,Wade,Wilson,Email,Chimerical Auto Workitem,Cable TV Support,2585,2019-10-24T19:01:17.000Z
969,20603683515,Peter,Parker,Email,Chimerical Auto Outbound,Router Support,969,2019-06-26T23:15:22.000Z
1923,21049638491,Justin,Case,Email,Broadband Sales,Cable TV Support,1923,2018-12-29T07:53:38.000Z
777,22161768580,Bruce,Banner,Email,Chimerical Auto Outbound,Router Support,777,2019-02-27T01:14:47.000Z
574,24404975534,Steve,Rogers,Email,Chimerical Auto Outbound,Router Support,574,2019-07-16T14:03:40.000Z
1413,22046301479,Steve,Rogers,Email,Chimerical Auto Workitem,Router Support,1413,2019-04-22T07:06:10.000Z
1541,20598615082,Bruce,Banner,Email,Cable TV Issues,Cable TV Support,1541,2019-06-26T16:00:24.000Z
392,24179355981,Tony,Stark,Email,Router Issues,Cable TV Support,392,2019-05-27T23:10:50.000Z
1923,24393286350,Bruce,Banner,Email,Chimerical Auto Outbound,Router Support,1923,2019-05-19T02:00:27.000Z
708,23532732895,Peter,Parker,Email,Chimerical Auto Inbound,Cable TV Support,708,2019-09-18T17:29:57.000Z
808,23004609334,Charles,Xavier,Email,Cable TV Issues,Router Support,808,2019-09-15T13:07:40.000Z
2736,21203872537,Charles,Xavier,Email,Chimerical Auto Workitem,Router Support,2736,2019-05-12T15:35:21.000Z
237,21116130219,Steve,Rogers,Email,Chimerical Auto Inbound,Cable TV Support,237,2019-01-02T08:20:01.000Z
1868,22251661730,Charles,Xavier,Email,Cable TV Issues,Cable TV Support,1868,2019-08-26T05:34:12.000Z
1990,21814056656,Luke,Cage,Email,Broadband Sales,Router Support,1990,2018-12-06T08:35:49.000Z
2652,24843923597,Clint,Barton,Email,Broadband Sales,Router Support,2652,2018-11-12T20:00:21.000Z
1435,22729204487,Luke,Cage,Email,Chimerical Auto Outbound,Router Support,1435,2019-07-27T16:30:39.000Z
1356,22173842910,Charles,Xavier,Email,Router Issues,Cable TV Support,1356,2019-07-15T01:19:58.000Z
1882,23247947785,Justin,Case,Email,Chimerical Auto Inbound,Router Support,1882,2019-02-08T22:18:34.000Z
478,20611288943,Steve,Rogers,Email,Chimerical Auto Outbound,Router Support,478,2019-04-03T08:30:15.000Z
150,23329048607,Clint,Barton,Email,Chimerical Auto Outbound,Cable TV Support,150,2018-11-27T17:47:47.000Z
1776,22436020352,Charles,Xavier,Email,Cable TV Issues,Router Support,1776,2019-02-16T13:55:22.000Z
146,20734480431,Charles,Xavier,Email,Chimerical Auto Workitem,Cable TV Support,146,2019-03-07T09:18:38.000Z
546,21966227155,Clint,Barton,Email,Router Issues,Router Support,546,2019-10-09T02:23:56.000Z
2849,21967612817,Peter,Parker,Email,Broadband Sales,Cable TV Support,2849,2018-11-25T14:07:24.000Z
2787,24642490468,Clint,Barton,Email,Router Issues,Router Support,2787,2019-01-13T12:20:54.000Z
1592,21770881994,Wade,Wilson,Email,Chimerical Auto Workitem,Router Support,1592,2018-11-09T17:21:32.000Z
2807,20527514665,Steve,Rogers,Email,Chimerical Auto Outbound,Cable TV Support,2807,2019-05-11T21:39:12.000Z
1227,21216096302,Luke,Cage,Email,Broadband Sales,Cable TV Support,1227,2019-09-25T23:56:04.000Z
2871,23345247697,Peter,Parker,Email,Chimerical Auto Outbound,Router Support,2871,2019-07-25T06:40:55.000Z
901,22200960050,Steve,Rogers,Email,Router Issues,Cable TV Support,901,2019-03-17T05:01:01.000Z
50,24812904332,Wade,Wilson,Email,Router Issues,Cable TV Support,50,2019-05-26T13:23:30.000Z
2182,20609048576,Steve,Rogers,Email,Router Issues,Router Support,2182,2019-03-13T14:35:58.000Z
2103,21657393867,Justin,Case,Email,Broadband Sales,Router Support,2103,2019-08-25T06:46:05.000Z
867,20499964900,Clint,Barton,Email,Router Issues,Cable TV Support,867,2019-08-14T03:27:21.000Z
435,23530265582,Wade,Wilson,Email,Chimerical Auto Inbound,Cable TV Support,435,2019-04-07T23:24:40.000Z
1665,20852357023,Bruce,Banner,Email,Chimerical Auto Outbound,Cable TV Support,1665,2019-04-30T20:14:13.000Z
866,21186880121,Justin,Case,Email,Chimerical Auto Workitem,Cable TV Support,866,2019-04-29T02:31:53.000Z
2464,22447054803,Clint,Barton,Email,Cable TV Issues,Router Support,2464,2019-04-12T18:00:18.000Z
2243,23275421773,Justin,Case,Email,Chimerical Auto Workitem,Cable TV Support,2243,2019-07-19T12:35:06.000Z
1688,23099858313,Justin,Case,Email,Cable TV Issues,Router Support,1688,2019-08-28T16:02:00.000Z
1672,23367490138,Luke,Cage,Email,Chimerical Auto Inbound,Cable TV Support,1672,2018-10-24T11:50:57.000Z
138,20502666569,Clint,Barton,Email,Router Issues,Cable TV Support,138,2018-12-05T06:18:52.000Z
1846,22233255806,Steve,Rogers,Email,Broadband Sales,Router Support,1846,2019-05-13T04:37:12.000Z
1240,22702337443,Charles,Xavier,Email,Cable TV Issues,Router Support,1240,2018-12-08T17:48:22.000Z
2701,21558162925,Justin,Case,Email,Chimerical Auto Inbound,Cable TV Support,2701,2019-04-30T23:50:56.000Z
2895,21011492456,Peter,Parker,Email,Broadband Sales,Cable TV Support,2895,2019-05-25T08:44:39.000Z
2320,21283444955,Steve,Rogers,Email,Chimerical Auto Outbound,Router Support,2320,2019-06-19T01:16:55.000Z
2128,24784217949,Charles,Xavier,Email,Router Issues,Router Support,2128,2019-08-30T04:07:58.000Z
731,23594979975,Peter,Parker,Email,Chimerical Auto Outbound,Cable TV Support,731,2019-04-22T22:48:17.000Z
933,23307074111,Clint,Barton,Email,Cable TV Issues,Router Support,933,2018-11-18T04:20:23.000Z
2845,23410672226,Justin,Case,Email,Broadband Sales,Cable TV Support,2845,2018-11-15T08:18:52.000Z
928,21483665410,Wade,Wilson,Email,Router Issues,Router Support,928,2019-07-09T01:58:59.000Z
2769,21973180075,Tony,Stark,Email,Router Issues,Router Support,2769,2018-12-29T14:43:34.000Z
1926,24681986932,Tony,Stark,Email,Router Issues,Router Support,1926,2018-11-05T12:25:21.000Z
2660,22656718638,Bruce,Banner,Email,Chimerical Auto Inbound,Cable TV Support,2660,2019-07-26T01:08:10.000Z
2768,21589972764,Charles,Xavier,Email,Chimerical Auto Workitem,Router Support,2768,2019-10-06T23:30:07.000Z
1167,21309553758,Peter,Parker,Email,Cable TV Issues,Cable TV Support,1167,2019-06-16T09:58:21.000Z
2244,21776440490,Bruce,Banner,Email,Chimerical Auto Inbound,Cable TV Support,2244,2019-02-06T06:40:07.000Z
296,20797639314,Luke,Cage,Email,Chimerical Auto Workitem,Router Support,296,2019-08-04T13:03:44.000Z
2469,21420892612,Wade,Wilson,Email,Broadband Sales,Router Support,2469,2018-11-19T02:17:20.000Z
780,22745452806,Tony,Stark,Email,Chimerical Auto Workitem,Cable TV Support,780,2019-10-21T09:40:21.000Z
2693,22832935463,Wade,Wilson,Email,Chimerical Auto Workitem,Router Support,2693,2019-08-04T05:04:37.000Z
2387,21492159400,Clint,Barton,Email,Chimerical Auto Outbound,Router Support,2387,2019-06-30T03:10:14.000Z
1618,20389484237,Justin,Case,Email,Chimerical Auto Workitem,Router Support,1618,2018-11-06T09:04:30.000Z
2354,22470918079,Bruce,Banner,Email,Router Issues,Router Support,2354,2019-07-21T23:50:02.000Z
2798,23546405926,Bruce,Banner,Email,Broadband Sales,Router Support,2798,2019-03-29T05:36:28.000Z
1083,24207916998,Clint,Barton,Email,Chimerical Auto Inbound,Router Support,1083,2019-08-21T16:02:21.000Z
55,20619203128,Steve,Rogers,Email,Chimerical Auto Inbound,Router Support,55,2019-04-18T08:00:47.000Z
302,24606804994,Bruce,Banner,Email,Broadband Sales,Cable TV Support,302,2018-12-07T02:46:29.000Z
791,20182744804,Wade,Wilson,Email,Chimerical Auto Inbound,Cable TV Support,791,2018-12-25T22:22:19.000Z
487,20076499533,Clint,Barton,Email,Cable TV Issues,Cable TV Support,487,2019-06-18T05:49:28.000Z
1454,21774510510,Charles,Xavier,Email,Cable TV Issues,Router Support,1454,2019-08-14T19:16:37.000Z
2511,22257929680,Wade,Wilson,Email,Cable TV Issues,Router Support,2511,2018-12-07T09:07:25.000Z
2659,21177761935,Luke,Cage,Email,Cable TV Issues,Router Support,2659,2019-08-27T10:06:21.000Z
869,23877818544,Bruce,Banner,Email,Router Issues,Cable TV Support,869,2019-08-26T02:13:01.000Z
1207,24210862971,Bruce,Banner,Email,Router Issues,Router Support,1207,2019-02-04T01:15:34.000Z
2110,20936772767,Bruce,Banner,Email,Chimerical Auto Outbound,Router Support,2110,2019-10-12T05:18:27.000Z
2598,23942764543,Luke,Cage,Email,Cable TV Issues,Router Support,2598,2019-10-12T17:49:33.000Z
2557,23741040521,Justin,Case,Email,Chimerical Auto Workitem,Router Support,2557,2018-11-18T02:58:06.000Z
1171,21735838252,Clint,Barton,Email,Chimerical Auto Outbound,Cable TV Support,1171,2019-07-25T22:54:06.000Z
2528,24691447254,Tony,Stark,Email,Chimerical Auto Workitem,Router Support,2528,2018-12-09T21:50:28.000Z
1803,21469300598,Charles,Xavier,Email,Chimerical Auto Inbound,Router Support,1803,2019-04-12T20:34:49.000Z
403,21701293853,Charles,Xavier,Email,Chimerical Auto Workitem,Router Support,403,2019-01-16T02:36:03.000Z
2256,21837514710,Charles,Xavier,Email,Chimerical Auto Workitem,Router Support,2256,2019-10-08T23:11:14.000Z
84,20450044461,Luke,Cage,Email,Router Issues,Cable TV Support,84,2019-02-11T13:29:17.000Z
2235,20039631440,Steve,Rogers,Email,Router Issues,Router Support,2235,2019-10-27T11:18:47.000Z
2285,22180901773,Clint,Barton,Email,Chimerical Auto Workitem,Router Support,2285,2019-07-11T10:37:50.000Z
487,22294901696,Peter,Parker,Email,Router Issues,Router Support,487,2019-08-19T20:33:09.000Z
1568,21914298470,Steve,Rogers,Email,Router Issues,Cable TV Support,1568,2019-01-23T12:09:57.000Z
1187,24594039500,Tony,Stark,Email,Chimerical Auto Workitem,Cable TV Support,1187,2019-06-16T17:21:02.000Z
713,23674048802,Wade,Wilson,Email,Chimerical Auto Outbound,Router Support,713,2019-06-03T23:26:18.000Z
986,20468245945,Bruce,Banner,Email,Chimerical Auto Workitem,Cable TV Support,986,2019-07-13T17:54:41.000Z
969,20052290970,Clint,Barton,Email,Router Issues,Cable TV Support,969,2018-12-10T01:39:10.000Z
2000,21744814885,Tony,Stark,Email,Cable TV Issues,Router Support,2000,2019-10-10T15:42:02.000Z
284,23402301102,Tony,Stark,Email,Chimerical Auto Outbound,Router Support,284,2018-11-10T03:26:23.000Z
1471,22487628727,Tony,Stark,Email,Chimerical Auto Outbound,Router Support,1471,2019-10-05T21:58:17.000Z
2129,21843347956,Clint,Barton,Email,Router Issues,Cable TV Support,2129,2019-05-11T21:52:41.000Z
373,20575916483,Peter,Parker,Email,Broadband Sales,Cable TV Support,373,2019-09-15T05:03:09.000Z
2584,20620679593,Justin,Case,Email,Chimerical Auto Workitem,Router Support,2584,2019-02-03T16:36:42.000Z
62,21415080828,Justin,Case,Email,Router Issues,Cable TV Support,62,2019-04-04T09:52:34.000Z
694,21133956416,Luke,Cage,Email,Chimerical Auto Inbound,Cable TV Support,694,2019-08-15T17:53:34.000Z
2734,21540489959,Peter,Parker,Email,Chimerical Auto Inbound,Cable TV Support,2734,2018-10-28T23:33:22.000Z
796,23113987231,Bruce,Banner,Email,Cable TV Issues,Cable TV Support,796,2019-01-19T13:11:07.000Z
1842,23165475334,Justin,Case,Email,Cable TV Issues,Router Support,1842,2019-08-18T12:54:49.000Z
2422,24124658475,Justin,Case,Email,Broadband Sales,Router Support,2422,2019-03-01T01:17:33.000Z
2424,21725301748,Charles,Xavier,Email,Broadband Sales,Cable TV Support,2424,2019-08-26T17:23:37.000Z
2637,20358722778,Steve,Rogers,Email,Chimerical Auto Outbound,Cable TV Support,2637,2019-02-21T08:21:35.000Z
1314,24193640940,Justin,Case,Email,Chimerical Auto Workitem,Cable TV Support,1314,2019-10-07T02:03:21.000Z
871,22920417258,Steve,Rogers,Email,Broadband Sales,Router Support,871,2018-12-10T05:30:52.000Z
655,22624930639,Bruce,Banner,Email,Broadband Sales,Cable TV Support,655,2019-01-21T03:51:26.000Z
2197,20223337207,Bruce,Banner,Email,Chimerical Auto Inbound,Router Support,2197,2019-03-25T17:23:02.000Z
1088,22039514165,Justin,Case,Email,Router Issues,Cable TV Support,1088,2019-10-07T23:19:22.000Z
1858,24501153871,Tony,Stark,Email,Cable TV Issues,Cable TV Support,1858,2019-06-18T02:33:43.000Z
2394,22327463266,Steve,Rogers,Email,Router Issues,Router Support,2394,2019-03-15T05:18:14.000Z
668,21732462986,Charles,Xavier,Email,Chimerical Auto Workitem,Cable TV Support,668,2019-08-12T08:20:48.000Z
1213,22154084002,Luke,Cage,Email,Chimerical Auto Outbound,Router Support,1213,2019-04-14T02:46:38.000Z
1149,23007903798,Peter,Parker,Email,Cable TV Issues,Cable TV Support,1149,2019-05-16T08:04:01.000Z
1199,23338669570,Steve,Rogers,Email,Chimerical Auto Workitem,Cable TV Support,1199,2019-07-02T02:52:39.000Z
296,21851995279,Steve,Rogers,Email,Cable TV Issues,Cable TV Support,296,2018-11-26T11:22:27.000Z
1748,23518855304,Bruce,Banner,Email,Chimerical Auto Outbound,Cable TV Support,1748,2019-04-02T13:13:27.000Z
1805,20007899645,Steve,Rogers,Email,Broadband Sales,Router Support,1805,2019-10-11T13:43:02.000Z
1948,21074954913,Steve,Rogers,Email,Chimerical Auto Outbound,Cable TV Support,1948,2019-02-14T04:26:03.000Z
2407,20571726001,Peter,Parker,Email,Chimerical Auto Outbound,Router Support,2407,2019-10-13T22:42:26.000Z
327,22489572408,Luke,Cage,Email,Router Issues,Router Support,327,2018-11-20T20:23:27.000Z
2785,22234331661,Bruce,Banner,Email,Broadband Sales,Router Support,2785,2019-05-25T18:09:41.000Z
2058,20767540694,Steve,Rogers,Email,Cable TV Issues,Cable TV Support,2058,2018-11-06T06:24:24.000Z
2184,21331631151,Luke,Cage,Email,Cable TV Issues,Cable TV Support,2184,2019-10-23T08:27:18.000Z
2869,22462411841,Steve,Rogers,Email,Chimerical Auto Inbound,Cable TV Support,2869,2019-01-12T19:21:08.000Z
1243,21833347152,Justin,Case,Email,Chimerical Auto Inbound,Router Support,1243,2019-07-06T21:12:36.000Z
1388,20313364525,Charles,Xavier,Email,Router Issues,Cable TV Support,1388,2019-08-26T06:47:59.000Z
2597,24664824077,Luke,Cage,Email,Chimerical Auto Workitem,Cable TV Support,2597,2018-11-13T08:55:11.000Z
1487,22233197907,Peter,Parker,Email,Router Issues,Router Support,1487,2019-06-03T02:58:09.000Z
428,21157812424,Charles,Xavier,Email,Router Issues,Cable TV Support,428,2019-03-09T06:54:20.000Z
1635,24912426527,Steve,Rogers,Email,Chimerical Auto Outbound,Router Support,1635,2019-07-10T20:39:11.000Z
2564,20253934221,Peter,Parker,Email,Broadband Sales,Router Support,2564,2019-02-21T15:24:33.000Z
2118,20664745461,Wade,Wilson,Email,Chimerical Auto Inbound,Router Support,2118,2019-09-04T13:28:54.000Z
2363,23248328829,Charles,Xavier,Email,Broadband Sales,Router Support,2363,2019-08-11T18:37:57.000Z
2360,20936347269,Justin,Case,Email,Chimerical Auto Workitem,Cable TV Support,2360,2019-01-01T23:05:20.000Z
2721,21584095755,Charles,Xavier,Email,Cable TV Issues,Router Support,2721,2019-06-18T02:29:07.000Z
1830,20917889804,Steve,Rogers,Email,Chimerical Auto Inbound,Cable TV Support,1830,2019-02-06T16:17:33.000Z
477,21555559704,Charles,Xavier,Email,Chimerical Auto Outbound,Cable TV Support,477,2018-12-28T08:30:26.000Z
1512,21388194556,Tony,Stark,Email,Cable TV Issues,Cable TV Support,1512,2019-04-24T16:27:29.000Z
2090,24613978550,Peter,Parker,Email,Router Issues,Router Support,2090,2019-05-10T02:51:33.000Z
834,21076269839,Justin,Case,Email,Chimerical Auto Outbound,Router Support,834,2018-11-11T07:04:02.000Z
1600,22350619610,Steve,Rogers,Email,Cable TV Issues,Router Support,1600,2019-04-03T01:56:08.000Z
2087,23692779797,Peter,Parker,Email,Broadband Sales,Router Support,2087,2019-04-04T01:53:52.000Z
2240,20274572341,Steve,Rogers,Email,Router Issues,Router Support,2240,2019-04-03T02:11:21.000Z
1907,20969774731,Clint,Barton,Email,Cable TV Issues,Router Support,1907,2019-03-13T07:18:12.000Z
1473,21581860144,Steve,Rogers,Email,Chimerical Auto Outbound,Cable TV Support,1473,2019-10-04T12:51:08.000Z
1806,23412776396,Peter,Parker,Email,Chimerical Auto Workitem,Cable TV Support,1806,2019-01-08T09:02:21.000Z
2146,20531610815,Bruce,Banner,Email,Chimerical Auto Inbound,Router Support,2146,2019-08-06T17:55:34.000Z
2557,22112903406,Justin,Case,Email,Cable TV Issues,Cable TV Support,2557,2019-02-14T17:54:14.000Z
2138,23113114035,Clint,Barton,Email,Broadband Sales,Router Support,2138,2019-08-27T15:18:50.000Z
2088,22796144374,Clint,Barton,Email,Cable TV Issues,Router Support,2088,2019-01-16T07:54:56.000Z
1245,24019215471,Clint,Barton,Email,Chimerical Auto Inbound,Cable TV Support,1245,2019-07-26T05:02:08.000Z
2630,22392923176,Luke,Cage,Email,Broadband Sales,Cable TV Support,2630,2018-10-27T16:29:53.000Z
2509,23602235403,Clint,Barton,Email,Chimerical Auto Outbound,Router Support,2509,2019-08-27T15:55:16.000Z
2696,20172318857,Clint,Barton,Email,Chimerical Auto Outbound,Router Support,2696,2018-11-24T16:04:30.000Z
983,24109134593,Bruce,Banner,Email,Broadband Sales,Cable TV Support,983,2019-05-22T19:41:41.000Z
1344,22389023617,Bruce,Banner,Email,Router Issues,Router Support,1344,2018-12-15T02:22:50.000Z
1938,20798045626,Steve,Rogers,Email,Chimerical Auto Inbound,Cable TV Support,1938,2019-04-03T23:24:07.000Z
1309,23224477324,Steve,Rogers,Email,Router Issues,Router Support,1309,2019-02-19T05:12:24.000Z
1439,22901469656,Luke,Cage,Email,Broadband Sales,Cable TV Support,1439,2019-06-08T11:21:01.000Z
1878,21274572333,Luke,Cage,Email,Chimerical Auto Workitem,Router Support,1878,2019-05-03T11:47:15.000Z
444,21602500959,Justin,Case,Email,Chimerical Auto Inbound,Cable TV Support,444,2019-04-10T09:16:33.000Z
683,21657570302,Tony,Stark,Email,Chimerical Auto Workitem,Cable TV Support,683,2018-11-06T11:45:45.000Z
1117,22373521925,Bruce,Banner,Email,Chimerical Auto Outbound,Cable TV Support,1117,2019-06-17T20:50:34.000Z
1169,23806131574,Justin,Case,Email,Cable TV Issues,Cable TV Support,1169,2019-06-29T02:51:48.000Z
2542,20889638249,Bruce,Banner,Email,Broadband Sales,Router Support,2542,2019-04-06T07:14:26.000Z
698,21555539832,Charles,Xavier,Email,Chimerical Auto Inbound,Cable TV Support,698,2019-02-28T15:53:33.000Z
1193,22856547619,Luke,Cage,Email,Chimerical Auto Workitem,Cable TV Support,1193,2019-03-05T07:02:36.000Z
495,22754980537,Luke,Cage,Email,Chimerical Auto Workitem,Router Support,495,2018-11-29T18:18:19.000Z
678,24902054965,Charles,Xavier,Email,Chimerical Auto Outbound,Cable TV Support,678,2019-10-27T18:58:08.000Z
405,24542579265,Tony,Stark,Email,Chimerical Auto Inbound,Cable TV Support,405,2019-08-09T12:10:24.000Z
1849,21079968215,Clint,Barton,Email,Router Issues,Cable TV Support,1849,2019-10-11T15:55:40.000Z
111,21558777967,Tony,Stark,Email,Chimerical Auto Workitem,Router Support,111,2019-03-21T22:12:07.000Z
2173,20443338291,Justin,Case,Email,Chimerical Auto Workitem,Cable TV Support,2173,2019-01-20T17:41:07.000Z
1710,24152130814,Charles,Xavier,Email,Broadband Sales,Router Support,1710,2019-08-27T19:28:33.000Z
2640,24347807884,Peter,Parker,Email,Cable TV Issues,Cable TV Support,2640,2019-05-21T22:52:03.000Z
2779,20765080762,Wade,Wilson,Email,Router Issues,Cable TV Support,2779,2018-12-20T07:30:04.000Z
1039,21155785047,Charles,Xavier,Email,Chimerical Auto Workitem,Router Support,1039,2018-12-03T10:30:29.000Z
1795,21770785926,Luke,Cage,Email,Chimerical Auto Outbound,Cable TV Support,1795,2019-01-07T09:44:24.000Z
374,24391200161,Justin,Case,Email,Chimerical Auto Inbound,Router Support,374,2019-07-19T06:43:37.000Z
1767,20019102947,Steve,Rogers,Email,Broadband Sales,Router Support,1767,2019-01-12T02:00:16.000Z
873,22698056870,Charles,Xavier,Email,Chimerical Auto Outbound,Cable TV Support,873,2019-02-23T14:36:28.000Z
2096,21381009849,Justin,Case,Email,Router Issues,Cable TV Support,2096,2019-02-19T16:52:36.000Z
1349,22049131645,Luke,Cage,Email,Broadband Sales,Cable TV Support,1349,2019-06-03T19:00:40.000Z
2724,23651135618,Luke,Cage,Email,Chimerical Auto Workitem,Router Support,2724,2019-03-26T00:53:55.000Z
2793,23175002196,Luke,Cage,Email,Chimerical Auto Inbound,Cable TV Support,2793,2019-10-12T18:44:18.000Z
2147,22948056187,Steve,Rogers,Email,Broadband Sales,Cable TV Support,2147,2018-10-30T17:35:31.000Z
1663,22686239477,Clint,Barton,Email,Cable TV Issues,Cable TV Support,1663,2019-10-18T09:41:40.000Z
154,22798875576,Luke,Cage,Email,Chimerical Auto Outbound,Cable TV Support,154,2019-05-12T10:15:01.000Z
2046,21778397359,Luke,Cage,Email,Chimerical Auto Workitem,Router Support,2046,2019-10-10T21:17:57.000Z
2397,21124198658,Charles,Xavier,Email,Chimerical Auto Workitem,Cable TV Support,2397,2019-10-01T22:29:02.000Z
892,23692879598,Clint,Barton,Email,Router Issues,Router Support,892,2019-08-20T12:27:16.000Z
336,22147053297,Luke,Cage,Email,Chimerical Auto Outbound,Cable TV Support,336,2019-10-15T11:21:45.000Z
2504,23599052838,Luke,Cage,Email,Chimerical Auto Inbound,Router Support,2504,2019-08-31T05:17:25.000Z
979,22777445017,Peter,Parker,Email,Cable TV Issues,Cable TV Support,979,2019-07-12T14:39:17.000Z
2000,20321138663,Justin,Case,Email,Cable TV Issues,Cable TV Support,2000,2019-01-30T03:03:30.000Z
748,21470272090,Justin,Case,Email,Broadband Sales,Router Support,748,2019-04-20T21:41:10.000Z
2539,20594431337,Tony,Stark,Email,Chimerical Auto Workitem,Cable TV Support,2539,2018-10-27T06:58:32.000Z
317,22467495806,Justin,Case,Email,Chimerical Auto Outbound,Cable TV Support,317,2019-03-31T23:52:48.000Z
1632,23063758424,Clint,Barton,Email,Router Issues,Router Support,1632,2019-10-14T20:35:16.000Z
305,22443184045,Charles,Xavier,Email,Chimerical Auto Inbound,Cable TV Support,305,2019-02-23T04:27:52.000Z
102,22079306668,Wade,Wilson,Email,Router Issues,Router Support,102,2019-02-19T21:09:39.000Z
1632,24236391453,Luke,Cage,Email,Chimerical Auto Outbound,Router Support,1632,2019-10-12T06:40:16.000Z
2658,21104624546,Wade,Wilson,Email,Chimerical Auto Workitem,Cable TV Support,2658,2019-04-08T04:54:14.000Z
394,24432260007,Wade,Wilson,Email,Router Issues,Router Support,394,2019-04-20T20:18:51.000Z
563,22601136673,Peter,Parker,Email,Broadband Sales,Cable TV Support,563,2019-07-19T12:50:59.000Z
800,20684762607,Justin,Case,Email,Chimerical Auto Outbound,Router Support,800,2019-06-30T19:47:22.000Z
1435,21015026816,Tony,Stark,Email,Chimerical Auto Workitem,Router Support,1435,2018-12-24T07:38:49.000Z
2377,23375539038,Justin,Case,Email,Cable TV Issues,Router Support,2377,2018-10-24T05:06:59.000Z
2309,22772857912,Clint,Barton,Email,Router Issues,Router Support,2309,2019-04-19T00:03:49.000Z
689,21176038808,Tony,Stark,Email,Router Issues,Router Support,689,2019-04-02T00:38:34.000Z
1240,22328782390,Bruce,Banner,Email,Chimerical Auto Inbound,Cable TV Support,1240,2019-01-30T12:38:50.000Z
2286,20953243271,Peter,Parker,Email,Broadband Sales,Cable TV Support,2286,2018-11-15T07:57:53.000Z
2148,23530043082,Tony,Stark,Email,Chimerical Auto Inbound,Cable TV Support,2148,2019-09-09T09:56:49.000Z
576,23092216204,Wade,Wilson,Email,Router Issues,Cable TV Support,576,2019-02-13T17:10:01.000Z
2773,24875631116,Bruce,Banner,Email,Router Issues,Cable TV Support,2773,2019-03-17T01:49:11.000Z
1959,22782107315,Steve,Rogers,Email,Chimerical Auto Outbound,Router Support,1959,2019-03-03T19:28:45.000Z
1630,23572570552,Charles,Xavier,Email,Chimerical Auto Workitem,Cable TV Support,1630,2018-11-14T00:22:42.000Z
959,22598012336,Justin,Case,Email,Cable TV Issues,Router Support,959,2019-08-12T12:52:32.000Z
2708,24218586826,Tony,Stark,Email,Broadband Sales,Cable TV Support,2708,2019-03-02T20:20:21.000Z
1799,22646258166,Charles,Xavier,Email,Chimerical Auto Workitem,Router Support,1799,2019-04-09T05:44:22.000Z
