CALL_DURATION_IN_SECONDS__C (Agent Seconds),IncontactId,First Name,Last Name,Media Type,Skill Name,Team Name,Call Duration,Contact Start
50,88648638355,Luke,Cage,Email,Cable TV Issues,Auto Agent,55,2019-01-27T17:58:52.000Z
168,88978582927,Charles,Xavier,Chat,Chimerical Auto Inbound,Auto Agent,173,2018-12-18T14:37:11.000Z
116,84793049316,Tony,Stark,Call,Chimerical Auto Outbound,Cable TV Support,121,2019-05-23T06:33:25.000Z
294,84621471458,Wade,Wilson,Call,Router Issues,Cable TV Support,299,2019-07-06T07:20:23.000Z
143,81782025488,Charles,Xavier,Call,Broadband Sales,Router Support,148,2018-10-26T15:16:51.000Z
251,89695178650,Justin,Case,Call,Cable TV Issues,Cable TV Support,256,2019-08-25T23:53:35.000Z
107,89331449549,Wade,Wilson,Call,Chimerical Auto Outbound,Cable TV Support,112,2018-11-10T19:21:42.000Z
135,88008520960,Luke,Cage,Chat,Cable TV Issues,Router Support,140,2019-02-11T20:32:00.000Z
265,81768314335,Luke,Cage,Chat,Router Issues,Sales,270,2019-08-17T20:43:12.000Z
64,88076180392,Steve,Rogers,Email,Cable TV Issues,Sales,69,2018-11-14T09:58:21.000Z
134,86784050607,Tony,Stark,Call,Chimerical Auto Workitem,Auto Agent,139,2019-01-05T05:22:31.000Z
255,86782852111,Clint,Barton,Call,Chimerical Auto Outbound,Cable TV Support,260,2019-09-11T08:36:58.000Z
254,88690725412,Peter,Parker,Call,Broadband Sales,Sales,259,2019-05-31T05:21:16.000Z
45,83458117311,Justin,Case,Email,Router Issues,Sales,50,2019-01-24T09:13:21.000Z
36,87381280949,Luke,Cage,Chat,Broadband Sales,Cable TV Support,41,2018-12-11T05:12:45.000Z
267,86600193669,Tony,Stark,Call,Chimerical Auto Outbound,Auto Agent,272,2019-08-21T14:15:50.000Z
113,85096054370,Peter,Parker,Call,Router Issues,Cable TV Support,118,2019-09-03T21:37:37.000Z
60,88937688774,Steve,Rogers,Chat,Router Issues,Cable TV Support,65,2019-07-02T23:57:40.000Z
258,85081030005,Clint,Barton,Call,Broadband Sales,Auto Agent,263,2018-11-19T13:52:29.000Z
107,82521095313,Clint,Barton,Email,Chimerical Auto Workitem,Sales,112,2019-10-23T21:55:43.000Z
235,81538032460,Steve,Rogers,Call,Chimerical Auto Outbound,Router Support,240,2019-02-25T08:44:57.000Z
282,88231811889,Bruce,Banner,Call,Chimerical Auto Workitem,Cable TV Support,287,2018-11-22T08:33:15.000Z
193,88348006583,Tony,Stark,Call,Router Issues,Cable TV Support,198,2019-02-20T13:48:36.000Z
69,89385763784,Steve,Rogers,Email,Chimerical Auto Workitem,Sales,74,2019-06-18T21:59:19.000Z
234,88556815061,Luke,Cage,Call,Router Issues,Auto Agent,239,2018-11-19T05:01:11.000Z
205,89839716668,Clint,Barton,Call,Chimerical Auto Workitem,Auto Agent,210,2019-07-17T00:47:40.000Z
78,81691705819,Clint,Barton,Chat,Chimerical Auto Outbound,Cable TV Support,83,2019-08-02T19:02:21.000Z
272,81691705818,Luke,Cage,Chat,Chimerical Auto Outbound,Router Support,277,2018-10-28T02:06:01.000Z
2651,18536003459,Charles,Xavier,Call,Chimerical Auto Outbound,Sales,2651,2019-10-08T15:25:11.000Z
798,17327068469,Clint,Barton,Call,Broadband Sales,Router Support,798,2019-03-27T21:34:34.000Z
2277,18670288786,Peter,Parker,Call,Cable TV Issues,Auto Agent,2277,2019-09-16T01:48:50.000Z
2312,12670472642,Peter,Parker,Call,Chimerical Auto Outbound,Router Support,2312,2019-07-10T21:13:17.000Z
910,13740020357,Peter,Parker,Call,Router Issues,Cable TV Support,910,2018-11-09T01:18:20.000Z
1358,18773223723,Justin,Case,Call,Router Issues,Auto Agent,1358,2019-08-02T15:44:34.000Z
1353,19126925290,Wade,Wilson,Call,Chimerical Auto Outbound,Router Support,1353,2018-11-02T08:08:17.000Z
2136,19293807793,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14407015754,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,16027288497,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,19207428489,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,15402188421,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18285703688,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,12782047082,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,14126451428,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,17520428877,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18861222314,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,16991435483,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,16866041583,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,18713238672,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,15481132826,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,15546241945,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,18627207835,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,19045161848,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18356859132,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,19761819364,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,18347125353,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,17976643071,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14461729121,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,15457787849,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,14217136357,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,16018870878,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,17224233794,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,13579637199,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,15188368056,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,18279140801,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18198353140,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,14496234074,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,13793405457,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,12956885881,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,19192144507,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,13287722557,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,19648783099,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,14137550074,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,17284058404,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,14028626024,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,15324867810,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,14955255706,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18267374689,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,17245201306,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,16655574582,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,12614975828,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,17839506645,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,18839237073,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,18698884649,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,12786847765,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18610712356,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,16716394496,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,14983753909,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,17842357888,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,19128175510,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,17484902707,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,17430398983,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,16861642898,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,19781473932,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,14484457451,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,18472626169,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,19085608447,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14583659469,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,19135281035,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,15067733567,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,13221590589,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,16344936947,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,15196565618,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,17756453274,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,18654975932,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14363013249,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,13503305978,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,17270756904,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,14130446470,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14330626417,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,16855344817,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,18605804783,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,18790245453,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14857714170,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,18710769284,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,12596118199,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,18566412267,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,17718429078,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,12864098394,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,15011339167,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,19828091187,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18513230480,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,17532967421,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,19075904027,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
193,19748359986,Tony,Stark,Call,Router Issues,Cable TV Support,198,2019-02-20T13:48:36.000Z
69,16826588490,Steve,Rogers,Email,Chimerical Auto Workitem,Sales,74,2019-06-18T21:59:19.000Z
234,16677000659,Luke,Cage,Call,Router Issues,Auto Agent,239,2018-11-19T05:01:11.000Z
205,16985528487,Clint,Barton,Call,Chimerical Auto Workitem,Auto Agent,210,2019-07-17T00:47:40.000Z
78,14508356994,Clint,Barton,Chat,Chimerical Auto Outbound,Cable TV Support,83,2019-08-02T19:02:21.000Z
272,14364288615,Luke,Cage,Chat,Chimerical Auto Outbound,Router Support,277,2018-10-28T02:06:01.000Z
2651,13868566830,Charles,Xavier,Call,Chimerical Auto Outbound,Sales,2651,2019-10-08T15:25:11.000Z
798,18327459976,Clint,Barton,Call,Broadband Sales,Router Support,798,2019-03-27T21:34:34.000Z
2277,15029888370,Peter,Parker,Call,Cable TV Issues,Auto Agent,2277,2019-09-16T01:48:50.000Z
2312,13268573222,Peter,Parker,Call,Chimerical Auto Outbound,Router Support,2312,2019-07-10T21:13:17.000Z
910,16817631674,Peter,Parker,Call,Router Issues,Cable TV Support,910,2018-11-09T01:18:20.000Z
1358,17615591863,Justin,Case,Call,Router Issues,Auto Agent,1358,2019-08-02T15:44:34.000Z
1353,14679500530,Wade,Wilson,Call,Chimerical Auto Outbound,Router Support,1353,2018-11-02T08:08:17.000Z
2136,17271537200,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,17815724905,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,18888811576,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,16176716701,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,14196581043,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,16492611478,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,14625178512,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,17729218058,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,18516358372,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,17187497066,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,13464880661,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,19842595573,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,12859114810,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,15880429204,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,14205910084,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,13421534098,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,16015105298,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,13617483591,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,12762123949,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,13971595541,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,15966266131,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,17228188282,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,17079931624,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,19386578856,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,19168250007,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,19453444309,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,19501289471,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,13779411176,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,19070289400,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14915966971,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,14275750215,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,16299495414,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,16617679622,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,15031478932,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,19138427662,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,15601894090,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,18554122183,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,15806649581,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,16194719391,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,13755973729,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,19054281581,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,16916164033,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,12539312869,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,12584750738,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,13881541467,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,13516077095,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,15141435937,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,19874805114,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,12842456606,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18059696318,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,12796351671,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,18901131662,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,15745521138,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14113775438,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,15983752784,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,15096396668,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,12800917476,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14539449998,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,19504703823,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,13769286663,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,18276045176,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,17546984769,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,12899828306,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,19167916177,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,15630927910,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,12435934164,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,19060183757,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,16545682678,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,19559308665,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18949877995,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,17385592935,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,14709716484,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,15140888718,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,12788661663,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,15148295979,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,16619823000,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,17613476253,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,16073566024,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,16673120251,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,15229676840,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,16240285693,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,19093839685,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,14406286877,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,18532580036,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,13431803848,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,19390615058,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,13465170567,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,16804075850,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
193,16716332155,Tony,Stark,Call,Router Issues,Cable TV Support,198,2019-02-20T13:48:36.000Z
69,18363246579,Steve,Rogers,Email,Chimerical Auto Workitem,Sales,74,2019-06-18T21:59:19.000Z
234,13419738927,Luke,Cage,Call,Router Issues,Auto Agent,239,2018-11-19T05:01:11.000Z
205,16695999869,Clint,Barton,Call,Chimerical Auto Workitem,Auto Agent,210,2019-07-17T00:47:40.000Z
78,15992152773,Clint,Barton,Chat,Chimerical Auto Outbound,Cable TV Support,83,2019-08-02T19:02:21.000Z
272,19605690326,Luke,Cage,Chat,Chimerical Auto Outbound,Router Support,277,2018-10-28T02:06:01.000Z
2651,12737308397,Charles,Xavier,Call,Chimerical Auto Outbound,Sales,2651,2019-10-08T15:25:11.000Z
798,14248067530,Clint,Barton,Call,Broadband Sales,Router Support,798,2019-03-27T21:34:34.000Z
2277,19814740677,Peter,Parker,Call,Cable TV Issues,Auto Agent,2277,2019-09-16T01:48:50.000Z
2312,14544222600,Peter,Parker,Call,Chimerical Auto Outbound,Router Support,2312,2019-07-10T21:13:17.000Z
910,12598767804,Peter,Parker,Call,Router Issues,Cable TV Support,910,2018-11-09T01:18:20.000Z
1358,13772367869,Justin,Case,Call,Router Issues,Auto Agent,1358,2019-08-02T15:44:34.000Z
1353,17036647865,Wade,Wilson,Call,Chimerical Auto Outbound,Router Support,1353,2018-11-02T08:08:17.000Z
2136,14748413353,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,18590322418,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,17258792922,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,14510412014,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,19163618329,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,19659974440,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,19325757636,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,15492210998,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,13821614945,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,15585636662,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
178,15619341450,Bruce,Banner,Call,Router Issues,Auto Agent,178,2018-11-18T23:33:30.000Z
569,18720550907,Charles,Xavier,Call,Cable TV Issues,Cable TV Support,569,2018-11-28T20:54:39.000Z
2136,13369527351,Clint,Barton,Call,Chimerical Auto Outbound,Sales,2136,2018-12-01T19:06:58.000Z
1003,14686513856,Bruce,Banner,Call,Chimerical Auto Inbound,Cable TV Support,1003,2019-05-17T05:22:23.000Z
